FORMA|KEY|SIGL
tient|tient1|g
à|à|g
guerri|guerri|g
,|,|g
et|et|g
##|##
tos|tos7|g
les|les|g
autres|autres1|g
troienz|troienz2|g
ausi|ausi|g
##|##
,|,|g
de|de|g
ce_q’|ce_q’|g
il|il1|g
ont|ont1|g
##|##
si|si|g
laidis|laidis|g
lor|lor6|g
henemis|henemis|g
.|.|g
##|##
le|le|g
grant|grant1|g
duel|duel1|g
qe|qe1|g
cassandre|cassandre|g
##|##
demeine|demeine|g
de|de|g
la|la|g
verité|verité|g
heleine|heleine|g
##|##
ensi|ensi|g
dura|dura|g
la|la|g
feste|feste|g
et|et|g
##|##
la|la|g
joie|joie|g
de_dens|de_dens|g
la|la|g
cité|cité|g
##|##
com|com|g
dit|dit4|g
vos|vos|g
ai|ai1|g
,|,|g
##|##
por|por|g
henor|henor|g
de|de|g
la|la|g
victoire|victoire|g
##|##
q’|q’|g
il|il1|g
avoient|avoient1|g
eüe|eüe|g
.|.|g
##|##
dame|dame|g
heleine|heleine|g
fu|fu1|g
moult|moult|g
honoree|honoree|g
##|##
et|et|g
moult|moult|g
cherie|cherie|g
dou|dou|g
roi|roi1|g
##|##
priant|priant1|g
et|et|g
de|de|g
la|la|g
roine|roine|g
##|##
ecuba|ecuba|g
et|et|g
de|de|g
freres|freres1|g
paris|paris|g
##|##
ausi|ausi|g
;|;|g
les|les1|g
sereor|sereor|g
paris|paris|g
la|la1|g
##|##
conjoïrent|conjoïrent|g
et|et|g
honorerent|honorerent|g
asés|asés|g
de|de|g
##|##
tot|tot3|g
lor|lor1|g
poïr|poïr|g
fors|fors|g
casandre|casandre|g
##|##
seulement|seulement|g
.|.|g
à|à|g
celi|celi|g
desplest|desplest|g
##|##
moult|moult|g
la|la|g
venue|venue|g
dame|dame|g
heleine|heleine|g
##|##
et|et|g
moult|moult|g
li|li3|g
grieve|grieve|g
por_ce_q’|por_ce_q’|g
##|##
elle|elle|g
set|set|g
veraiement|veraiement|g
qe|qe3|g
por|por|g
##|##
li|li3|g
sera|sera1|g
troie|troie|g
destruite|destruite|g
et|et|g
##|##
isilliee|isilliee|g
;|;|g
elle|elle|g
plore|plore|g
et|et|g
plaint|plaint1|g
##|##
moult|moult|g
durement|durement|g
,|,|g
elle|elle|g
crie|crie|g
##|##
et|et|g
blait|blait|g
ausi_com|ausi_com|g
feme|feme|g
forsenee|forsenee|g
##|##
,|,|g
elle|elle|g
crioit|crioit|g
aute|aute|g
vois|vois1|g
##|##
et|et|g
disoit|disoit|g
à|à|g
tot|tot3|g
le|le|g
##|##
pueple|pueple1|g
q’|q’1|g
elle|elle|g
savoit|savoit1|g
certainement|certainement|g
##|##
qe|qe3|g
por_ce|por_ce|g
seroit|seroit|g
troie|troie|g
destruite|destruite|g
##|##
,|,|g
et|et|g
qe|qe3|g
jamés|jamés|g
aprés|aprés1|g
##|##
ne|ne|g
seroit|seroit|g
abitee|abitee|g
.|.|g
"|"||g
##|##
haï_las|haï_las|g
,|,|g
fet|fet1|g
casandre|casandre|g
,|,|g
##|##
noble|noble|g
cité|cité|g
de|de|g
troie|troie|g
,|,|g
##|##
qe|qe2|g
grant|grant|g
damaje|damaje|g
sera|sera3|g
de|de|g
##|##
vos|vos|g
quant|quant|g
l_en|l_en|g
vos|vos|g
veira|veira|g
##|##
ardoir|ardoir|g
et|et|g
ceste|ceste1|g
belle|belle|g
tor|tor|g
##|##
trebuchier|trebuchier|g
et|et|g
cheïr|cheïr|g
et|et|g
les|les|g
##|##
riches|riches2|g
tenples|tenples|g
et|et|g
les|les1|g
maison|maison1|g
##|##
ausi|ausi|g
!|!|g
haï|haï|g
roi|roi|g
priant|priant|g
##|##
,|,|g
come|come|g
ceste|ceste|g
est|est|g
aventure|aventure|g
##|##
par|par|g
toi|toi|g
!|!|g
haï|haï|g
ecuba|ecuba|g
##|##
,|,|g
mere|mere|g
doux|doux1|g
,|,|g
qe|qe2|g
##|##
dolereuse|dolereuse|g
noriture|noriture|g
vos|vos1|g
verrois|verrois|g
de|de|g
##|##
nos|nos4|g
enfains|enfains|g
!|!|g
car|car|g
vos|vos1|g
##|##
les|les4|g
veirés|veirés|g
morir|morir|g
à|à|g
doulor|doulor|g
##|##
et|et|g
finer|finer|g
à|à|g
martir|martir|g
,|,|g
##|##
car|car|g
tos|tos5|g
les|les4|g
verrois|verrois|g
hocir|hocir|g
##|##
tos|tos5|g
et|et|g
detrenchier|detrenchier|g
;|;|g
et|et|g
vostre|vostre3|g
##|##
belle|belle1|g
filles|filles|g
morir|morir|g
et|et|g
tel|tel|g
##|##
mener|mener|g
en|en|g
servaje|servaje|g
!|!|g
li|li|g
##|##
roi|roi1|g
priant|priant1|g
meïsmes|meïsmes1|g
vereois|vereois|g
vos|vos1|g
##|##
hocis|hocis3|g
et|et|g
detrenchés|detrenchés1|g
.|.|g
haï|haï|g
##|##
roi|roi|g
priant|priant|g
,|,|g
qel|qel3|g
consoil|consoil1|g
##|##
prenderés|prenderés|g
vos|vos1|g
de|de|g
vostre|vostre2|g
belle|belle|g
##|##
mainee|mainee|g
qi|qi|g
en|en|g
tel|tel8|g
perils|perils|g
##|##
avés|avés|g
mise|mise|g
et|et|g
toute|toute|g
vostre|vostre2|g
##|##
baronie|baronie|g
ausi|ausi|g
!|!|g
et|et|g
de|de|g
##|##
vostre|vostre2|g
cité|cité|g
qi|qi|g
doit|doit|g
estre|estre|g
##|##
destruite|destruite|g
sans|sans|g
faillir|faillir|g
!|!|g
haï|haï|g
##|##
belles|belles|g
dames|dames|g
et|et|g
damoiseles|damoiseles1|g
,|,|g
##|##
pensés|pensés1|g
de|de|g
vostre|vostre2|g
vie|vie|g
sauver|sauver|g
##|##
et|et|g
garentir|garentir|g
!|!|g
car|car|g
vostre|vostre2|g
##|##
mort|mort|g
est|est|g
trop|trop|g
prochaine|prochaine|g
,|,|g
##|##
li|li|g
terme|terme1|g
s’|s’|g
aproche|aproche|g
durement|durement|g
##|##
.|.|g
je|je|g
ne|ne|g
me|me|g
puis|puis1|g
##|##
penser|penser|g
où|où|g
je|je|g
tantes|tantes|g
lermes|lermes|g
##|##
prendra|prendra|g
et|et|g
vos|vos1|g
ausi|ausi|g
com|com|g
##|##
il|il2|g
ne|ne|g
convendra|convendra|g
rendre|rendre|g
.|.|g
##|##
nostre|nostre2|g
doulor|doulor2|g
sera|sera3|g
si|si|g
desmesuré|desmesuré|g
##|##
qe|qe3|g
l’|l’1|g
une|une1|g
pasmera|pasmera|g
delés|delés|g
##|##
l’|l’1|g
autre|autre8|g
;|;|g
si|si|g
vorront|vorront|g
morir|morir|g
##|##
et|et|g
non|non|g
poirons|poirons|g
"|"||g
.|.|g
##|##
ensi|ensi|g
disoit|disoit|g
casandre|casandre|g
la|la|g
saje|saje3|g
##|##
à|à|g
aute|aute|g
vois|vois1|g
come|come|g
celle|celle|g
##|##
qi|qi|g
bien|bien4|g
savoit|savoit1|g
la|la|g
verité|verité|g
##|##
,|,|g
qe|qe3|g
tot_ce|tot_ce|g
devoit|devoit|g
avenir|avenir|g
##|##
q’|q’|g
elle|elle|g
disoit|disoit|g
.|.|g
li|li|g
##|##
roi|roi|g
priant|priant|g
la|la1|g
fist|fist1|g
prendre|prendre|g
##|##
et|et|g
metre|metre|g
en|en|g
une|une|g
chanbre|chanbre|g
##|##
loing_de|loing_de|g
gent|gent|g
,|,|g
là_où|là_où|g
il|il|g
##|##
la|la1|g
fist|fist1|g
longuement|longuement|g
demorer|demorer|g
.|.|g
##|##
me|me2|g
je|je|g
vos|vos|g
di|di|g
qe|qe3|g
##|##
miels|miels|g
lor|lor4|g
venist|venist|g
qi|qi1|g
l’|l’4|g
##|##
eüssent|eüssent|g
creüe|creüe1|g
et|et|g
escoutee|escoutee|g
.|.|g
##|##
mes|mes|g
ore|ore2|g
laisse|laisse|g
li|li|g
contes|contes|g
##|##
à|à|g
parler|parler|g
de|de|g
cels|cels1|g
de|de|g
##|##
troie|troie|g
,|,|g
si|si|g
vos|vos|g
devisera|devisera|g
##|##
coment|coment|g
li|li|g
roi|roi|g
menelax|menelax1|g
esploita|esploita|g
##|##
de|de|g
sa|sa|g
feme|feme|g
heleine|heleine|g
qi|qi|g
##|##
tollue|tollue1|g
li|li2|g
fu|fu1|g
en_si_com|en_si_com|g
dit|dit4|g
##|##
vos|vos|g
ai|ai1|g
.|.|g
