FORMA|KEY|SIGL
tient|tient1|p
à|à|p
guerri|guerri|p
,|,|p
et|et|p
##|##
tos|tos7|p
les|les|p
autres|autres1|p
troienz|troienz2|p
ausi|ausi|p
##|##
,|,|p
de|de|p
ce_q’|ce_q’|p
il|il1|p
ont|ont1|p
##|##
si|si|p
laidis|laidis|p
lor|lor6|p
henemis|henemis|p
.|.|p
##|##
le|le|p
grant|grant1|p
duel|duel1|p
qe|qe1|p
cassandre|cassandre|p
##|##
demeine|demeine|p
de|de|p
la|la|p
verité|verité|p
heleine|heleine|p
##|##
ensi|ensi|p
dura|dura|p
la|la|p
feste|feste|p
et|et|p
##|##
la|la|p
joie|joie|p
de_dens|de_dens|p
la|la|p
cité|cité|p
##|##
com|com|p
dit|dit4|p
vos|vos|p
ai|ai1|p
,|,|p
##|##
por|por|p
henor|henor|p
de|de|p
la|la|p
victoire|victoire|p
##|##
q’|q’|p
il|il1|p
avoient|avoient1|p
eüe|eüe|p
.|.|p
##|##
dame|dame|p
heleine|heleine|p
fu|fu1|p
moult|moult|p
honoree|honoree|p
##|##
et|et|p
moult|moult|p
cherie|cherie|p
dou|dou|p
roi|roi1|p
##|##
priant|priant1|p
et|et|p
de|de|p
la|la|p
roine|roine|p
##|##
ecuba|ecuba|p
et|et|p
de|de|p
freres|freres1|p
paris|paris|p
##|##
ausi|ausi|p
;|;|p
les|les1|p
sereor|sereor|p
paris|paris|p
la|la1|p
##|##
conjoïrent|conjoïrent|p
et|et|p
honorerent|honorerent|p
asés|asés|p
de|de|p
##|##
tot|tot3|p
lor|lor1|p
poïr|poïr|p
fors|fors|p
casandre|casandre|p
##|##
seulement|seulement|p
.|.|p
à|à|p
celi|celi|p
desplest|desplest|p
##|##
moult|moult|p
la|la|p
venue|venue|p
dame|dame|p
heleine|heleine|p
##|##
et|et|p
moult|moult|p
li|li3|p
grieve|grieve|p
por_ce_q’|por_ce_q’|p
##|##
elle|elle|p
set|set|p
veraiement|veraiement|p
qe|qe3|p
por|por|p
##|##
li|li3|p
sera|sera1|p
troie|troie|p
destruite|destruite|p
et|et|p
##|##
isilliee|isilliee|p
;|;|p
elle|elle|p
plore|plore|p
et|et|p
plaint|plaint1|p
##|##
moult|moult|p
durement|durement|p
,|,|p
elle|elle|p
crie|crie|p
##|##
et|et|p
blait|blait|p
ausi_com|ausi_com|p
feme|feme|p
forsenee|forsenee|p
##|##
,|,|p
elle|elle|p
crioit|crioit|p
aute|aute|p
vois|vois1|p
##|##
et|et|p
disoit|disoit|p
à|à|p
tot|tot3|p
le|le|p
##|##
pueple|pueple1|p
q’|q’1|p
elle|elle|p
savoit|savoit1|p
certainement|certainement|p
##|##
qe|qe3|p
por_ce|por_ce|p
seroit|seroit|p
troie|troie|p
destruite|destruite|p
##|##
,|,|p
et|et|p
qe|qe3|p
jamés|jamés|p
aprés|aprés1|p
##|##
ne|ne|p
seroit|seroit|p
abitee|abitee|p
.|.|p
"|"||p
##|##
haï_las|haï_las|p
,|,|p
fet|fet1|p
casandre|casandre|p
,|,|p
##|##
noble|noble|p
cité|cité|p
de|de|p
troie|troie|p
,|,|p
##|##
qe|qe2|p
grant|grant|p
damaje|damaje|p
sera|sera3|p
de|de|p
##|##
vos|vos|p
quant|quant|p
l_en|l_en|p
vos|vos|p
veira|veira|p
##|##
ardoir|ardoir|p
et|et|p
ceste|ceste1|p
belle|belle|p
tor|tor|p
##|##
trebuchier|trebuchier|p
et|et|p
cheïr|cheïr|p
et|et|p
les|les|p
##|##
riches|riches2|p
tenples|tenples|p
et|et|p
les|les1|p
maison|maison1|p
##|##
ausi|ausi|p
!|!|p
haï|haï|p
roi|roi|p
priant|priant|p
##|##
,|,|p
come|come|p
ceste|ceste|p
est|est|p
aventure|aventure|p
##|##
par|par|p
toi|toi|p
!|!|p
haï|haï|p
ecuba|ecuba|p
##|##
,|,|p
mere|mere|p
doux|doux1|p
,|,|p
qe|qe2|p
##|##
dolereuse|dolereuse|p
noriture|noriture|p
vos|vos1|p
verrois|verrois|p
de|de|p
##|##
nos|nos4|p
enfains|enfains|p
!|!|p
car|car|p
vos|vos1|p
##|##
les|les4|p
veirés|veirés|p
morir|morir|p
à|à|p
doulor|doulor|p
##|##
et|et|p
finer|finer|p
à|à|p
martir|martir|p
,|,|p
##|##
car|car|p
tos|tos5|p
les|les4|p
verrois|verrois|p
hocir|hocir|p
##|##
tos|tos5|p
et|et|p
detrenchier|detrenchier|p
;|;|p
et|et|p
vostre|vostre3|p
##|##
belle|belle1|p
filles|filles|p
morir|morir|p
et|et|p
tel|tel|p
##|##
mener|mener|p
en|en|p
servaje|servaje|p
!|!|p
li|li|p
##|##
roi|roi1|p
priant|priant1|p
meïsmes|meïsmes1|p
vereois|vereois|p
vos|vos1|p
##|##
hocis|hocis3|p
et|et|p
detrenchés|detrenchés1|p
.|.|p
haï|haï|p
##|##
roi|roi|p
priant|priant|p
,|,|p
qel|qel3|p
consoil|consoil1|p
##|##
prenderés|prenderés|p
vos|vos1|p
de|de|p
vostre|vostre2|p
belle|belle|p
##|##
mainee|mainee|p
qi|qi|p
en|en|p
tel|tel8|p
perils|perils|p
##|##
avés|avés|p
mise|mise|p
et|et|p
toute|toute|p
vostre|vostre2|p
##|##
baronie|baronie|p
ausi|ausi|p
!|!|p
et|et|p
de|de|p
##|##
vostre|vostre2|p
cité|cité|p
qi|qi|p
doit|doit|p
estre|estre|p
##|##
destruite|destruite|p
sans|sans|p
faillir|faillir|p
!|!|p
haï|haï|p
##|##
belles|belles|p
dames|dames|p
et|et|p
damoiseles|damoiseles1|p
,|,|p
##|##
pensés|pensés1|p
de|de|p
vostre|vostre2|p
vie|vie|p
sauver|sauver|p
##|##
et|et|p
garentir|garentir|p
!|!|p
car|car|p
vostre|vostre2|p
##|##
mort|mort|p
est|est|p
trop|trop|p
prochaine|prochaine|p
,|,|p
##|##
li|li|p
terme|terme1|p
s’|s’|p
aproche|aproche|p
durement|durement|p
##|##
.|.|p
je|je|p
ne|ne|p
me|me|p
puis|puis1|p
##|##
penser|penser|p
où|où|p
je|je|p
tantes|tantes|p
lermes|lermes|p
##|##
prendra|prendra|p
et|et|p
vos|vos1|p
ausi|ausi|p
com|com|p
##|##
il|il2|p
ne|ne|p
convendra|convendra|p
rendre|rendre|p
.|.|p
##|##
nostre|nostre2|p
doulor|doulor2|p
sera|sera3|p
si|si|p
desmesuré|desmesuré|p
##|##
qe|qe3|p
l’|l’1|p
une|une1|p
pasmera|pasmera|p
delés|delés|p
##|##
l’|l’1|p
autre|autre8|p
;|;|p
si|si|p
vorront|vorront|p
morir|morir|p
##|##
et|et|p
non|non|p
poirons|poirons|p
"|"||p
.|.|p
##|##
ensi|ensi|p
disoit|disoit|p
casandre|casandre|p
la|la|p
saje|saje3|p
##|##
à|à|p
aute|aute|p
vois|vois1|p
come|come|p
celle|celle|p
##|##
qi|qi|p
bien|bien4|p
savoit|savoit1|p
la|la|p
verité|verité|p
##|##
,|,|p
qe|qe3|p
tot_ce|tot_ce|p
devoit|devoit|p
avenir|avenir|p
##|##
q’|q’|p
elle|elle|p
disoit|disoit|p
.|.|p
li|li|p
##|##
roi|roi|p
priant|priant|p
la|la1|p
fist|fist1|p
prendre|prendre|p
##|##
et|et|p
metre|metre|p
en|en|p
une|une|p
chanbre|chanbre|p
##|##
loing_de|loing_de|p
gent|gent|p
,|,|p
là_où|là_où|p
il|il|p
##|##
la|la1|p
fist|fist1|p
longuement|longuement|p
demorer|demorer|p
.|.|p
##|##
me|me2|p
je|je|p
vos|vos|p
di|di|p
qe|qe3|p
##|##
miels|miels|p
lor|lor4|p
venist|venist|p
qi|qi1|p
l’|l’4|p
##|##
eüssent|eüssent|p
creüe|creüe1|p
et|et|p
escoutee|escoutee|p
.|.|p
##|##
mes|mes|p
ore|ore2|p
laisse|laisse|p
li|li|p
contes|contes|p
##|##
à|à|p
parler|parler|p
de|de|p
cels|cels1|p
de|de|p
##|##
troie|troie|p
,|,|p
si|si|p
vos|vos|p
devisera|devisera|p
##|##
coment|coment|p
li|li|p
roi|roi|p
menelax|menelax1|p
esploita|esploita|p
##|##
de|de|p
sa|sa|p
feme|feme|p
heleine|heleine|p
qi|qi|p
##|##
tollue|tollue1|p
li|li2|p
fu|fu1|p
en_si_com|en_si_com|p
dit|dit4|p
##|##
vos|vos|p
ai|ai1|p
.|.|p
