FORMA|KEY|SIGL
en|en|v
·ulle|·ulle|v
##|##
terre|terre|v
.|.|v
li|li|v
roi|roi|v
se|se|v
##|##
tient|tient1|v
à|à|v
guerri|guerri|v
,|,|v
et|et|v
##|##
tos|tos7|v
les|les|v
autres|autres1|v
troienz|troienz2|v
ausi|ausi|v
##|##
,|,|v
de|de|v
ce_q’|ce_q’|v
il|il1|v
ont|ont1|v
##|##
si|si|v
laidis|laidis|v
lor|lor6|v
henemis|henemis|v
.|.|v
##|##
le|le|v
grant|grant1|v
duel|duel1|v
qe|qe1|v
cassandre|cassandre|v
##|##
demeine|demeine|v
de|de|v
la|la|v
verité|verité|v
heleine|heleine|v
##|##
ensi|ensi|v
dura|dura|v
la|la|v
feste|feste|v
et|et|v
##|##
la|la|v
joie|joie|v
de_dens|de_dens|v
la|la|v
cité|cité|v
##|##
com|com|v
dit|dit4|v
vos|vos|v
ai|ai1|v
,|,|v
##|##
por|por|v
henor|henor|v
de|de|v
la|la|v
victoire|victoire|v
##|##
q’|q’|v
il|il1|v
avoient|avoient1|v
eüe|eüe|v
.|.|v
##|##
dame|dame|v
heleine|heleine|v
fu|fu1|v
moult|moult|v
honoree|honoree|v
##|##
et|et|v
moult|moult|v
cherie|cherie|v
dou|dou|v
roi|roi1|v
##|##
priant|priant1|v
et|et|v
de|de|v
la|la|v
roine|roine|v
##|##
ecuba|ecuba|v
et|et|v
de|de|v
freres|freres1|v
paris|paris|v
##|##
ausi|ausi|v
;|;|v
les|les1|v
sereor|sereor|v
paris|paris|v
la|la1|v
##|##
conjoïrent|conjoïrent|v
et|et|v
honorerent|honorerent|v
asés|asés|v
de|de|v
##|##
tot|tot3|v
lor|lor1|v
poïr|poïr|v
fors|fors|v
casandre|casandre|v
##|##
seulement|seulement|v
.|.|v
à|à|v
celi|celi|v
desplest|desplest|v
##|##
moult|moult|v
la|la|v
venue|venue|v
dame|dame|v
heleine|heleine|v
##|##
et|et|v
moult|moult|v
li|li3|v
grieve|grieve|v
por_ce_q’|por_ce_q’|v
##|##
elle|elle|v
set|set|v
veraiement|veraiement|v
qe|qe3|v
por|por|v
##|##
li|li3|v
sera|sera1|v
troie|troie|v
destruite|destruite|v
et|et|v
##|##
isilliee|isilliee|v
;|;|v
elle|elle|v
plore|plore|v
et|et|v
plaint|plaint1|v
##|##
moult|moult|v
durement|durement|v
,|,|v
elle|elle|v
crie|crie|v
##|##
et|et|v
blait|blait|v
ausi_com|ausi_com|v
feme|feme|v
forsenee|forsenee|v
##|##
,|,|v
elle|elle|v
crioit|crioit|v
aute|aute|v
vois|vois1|v
##|##
et|et|v
disoit|disoit|v
à|à|v
tot|tot3|v
le|le|v
##|##
pueple|pueple1|v
q’|q’1|v
elle|elle|v
savoit|savoit1|v
certainement|certainement|v
##|##
qe|qe3|v
por_ce|por_ce|v
seroit|seroit|v
troie|troie|v
destruite|destruite|v
##|##
,|,|v
et|et|v
qe|qe3|v
jamés|jamés|v
aprés|aprés1|v
##|##
ne|ne|v
seroit|seroit|v
abitee|abitee|v
.|.|v
"|"||v
##|##
haï_las|haï_las|v
,|,|v
fet|fet1|v
casandre|casandre|v
,|,|v
##|##
noble|noble|v
cité|cité|v
de|de|v
troie|troie|v
,|,|v
##|##
qe|qe2|v
grant|grant|v
damaje|damaje|v
sera|sera3|v
de|de|v
##|##
vos|vos|v
quant|quant|v
l_en|l_en|v
vos|vos|v
veira|veira|v
##|##
ardoir|ardoir|v
et|et|v
ceste|ceste1|v
belle|belle|v
tor|tor|v
##|##
trebuchier|trebuchier|v
et|et|v
cheïr|cheïr|v
et|et|v
les|les|v
##|##
riches|riches2|v
tenples|tenples|v
et|et|v
les|les1|v
maison|maison1|v
##|##
ausi|ausi|v
!|!|v
haï|haï|v
roi|roi|v
priant|priant|v
##|##
,|,|v
come|come|v
ceste|ceste|v
est|est|v
aventure|aventure|v
##|##
par|par|v
toi|toi|v
!|!|v
haï|haï|v
ecuba|ecuba|v
##|##
,|,|v
mere|mere|v
doux|doux1|v
,|,|v
qe|qe2|v
##|##
dolereuse|dolereuse|v
noriture|noriture|v
vos|vos1|v
verrois|verrois|v
de|de|v
##|##
nos|nos4|v
enfains|enfains|v
!|!|v
car|car|v
vos|vos1|v
##|##
les|les4|v
veirés|veirés|v
morir|morir|v
à|à|v
doulor|doulor|v
##|##
et|et|v
finer|finer|v
à|à|v
martir|martir|v
,|,|v
##|##
car|car|v
tos|tos5|v
les|les4|v
verrois|verrois|v
hocir|hocir|v
##|##
tos|tos5|v
et|et|v
detrenchier|detrenchier|v
;|;|v
et|et|v
vostre|vostre3|v
##|##
belle|belle1|v
filles|filles|v
morir|morir|v
et|et|v
tel|tel|v
##|##
mener|mener|v
en|en|v
servaje|servaje|v
!|!|v
li|li|v
##|##
roi|roi1|v
priant|priant1|v
meïsmes|meïsmes1|v
vereois|vereois|v
vos|vos1|v
##|##
hocis|hocis3|v
et|et|v
detrenchés|detrenchés1|v
.|.|v
haï|haï|v
##|##
roi|roi|v
priant|priant|v
,|,|v
qel|qel3|v
consoil|consoil1|v
##|##
prenderés|prenderés|v
vos|vos1|v
de|de|v
vostre|vostre2|v
belle|belle|v
##|##
mainee|mainee|v
qi|qi|v
en|en|v
tel|tel8|v
perils|perils|v
##|##
avés|avés|v
mise|mise|v
et|et|v
toute|toute|v
vostre|vostre2|v
##|##
baronie|baronie|v
ausi|ausi|v
!|!|v
et|et|v
de|de|v
##|##
vostre|vostre2|v
cité|cité|v
qi|qi|v
doit|doit|v
estre|estre|v
##|##
destruite|destruite|v
sans|sans|v
faillir|faillir|v
!|!|v
haï|haï|v
##|##
belles|belles|v
dames|dames|v
et|et|v
damoiseles|damoiseles1|v
,|,|v
##|##
pensés|pensés1|v
de|de|v
vostre|vostre2|v
vie|vie|v
sauver|sauver|v
##|##
et|et|v
garentir|garentir|v
!|!|v
car|car|v
vostre|vostre2|v
##|##
mort|mort|v
est|est|v
trop|trop|v
prochaine|prochaine|v
,|,|v
##|##
li|li|v
terme|terme1|v
s’|s’|v
aproche|aproche|v
durement|durement|v
##|##
.|.|v
je|je|v
ne|ne|v
me|me|v
puis|puis1|v
##|##
penser|penser|v
où|où|v
je|je|v
tantes|tantes|v
lermes|lermes|v
##|##
prendra|prendra|v
et|et|v
vos|vos1|v
ausi|ausi|v
com|com|v
##|##
il|il2|v
ne|ne|v
convendra|convendra|v
rendre|rendre|v
.|.|v
##|##
nostre|nostre2|v
doulor|doulor2|v
sera|sera3|v
si|si|v
desmesuré|desmesuré|v
##|##
qe|qe3|v
l’|l’1|v
une|une1|v
pasmera|pasmera|v
delés|delés|v
##|##
l’|l’1|v
autre|autre8|v
;|;|v
si|si|v
vorront|vorront|v
morir|morir|v
##|##
et|et|v
non|non|v
poirons|poirons|v
"|"||v
.|.|v
##|##
ensi|ensi|v
disoit|disoit|v
casandre|casandre|v
la|la|v
saje|saje3|v
##|##
à|à|v
aute|aute|v
vois|vois1|v
come|come|v
celle|celle|v
##|##
qi|qi|v
bien|bien4|v
savoit|savoit1|v
la|la|v
verité|verité|v
##|##
,|,|v
qe|qe3|v
tot_ce|tot_ce|v
devoit|devoit|v
avenir|avenir|v
##|##
q’|q’|v
elle|elle|v
disoit|disoit|v
.|.|v
li|li|v
##|##
roi|roi|v
priant|priant|v
la|la1|v
fist|fist1|v
prendre|prendre|v
##|##
et|et|v
metre|metre|v
en|en|v
une|une|v
chanbre|chanbre|v
##|##
loing_de|loing_de|v
gent|gent|v
,|,|v
là_où|là_où|v
il|il|v
##|##
la|la1|v
fist|fist1|v
longuement|longuement|v
demorer|demorer|v
.|.|v
##|##
me|me2|v
je|je|v
vos|vos|v
di|di|v
qe|qe3|v
##|##
miels|miels|v
lor|lor4|v
venist|venist|v
qi|qi1|v
l’|l’4|v
##|##
eüssent|eüssent|v
creüe|creüe1|v
et|et|v
escoutee|escoutee|v
.|.|v
##|##
mes|mes|v
ore|ore2|v
laisse|laisse|v
li|li|v
contes|contes|v
##|##
à|à|v
parler|parler|v
de|de|v
cels|cels1|v
de|de|v
##|##
troie|troie|v
,|,|v
si|si|v
vos|vos|v
devisera|devisera|v
##|##
coment|coment|v
li|li|v
roi|roi|v
menelax|menelax1|v
esploita|esploita|v
##|##
de|de|v
sa|sa|v
feme|feme|v
heleine|heleine|v
qi|qi|v
##|##
tollue|tollue1|v
li|li2|v
fu|fu1|v
en_si_com|en_si_com|v
dit|dit4|v
##|##
vos|vos|v
ai|ai1|v
.|.|v
