FORMA|KEY|SIGL
chouses|chouses|p
qi|qi|p
##|##
sont|sont1|p
mult|mult|p
grief|grief|p
as|as|p
autres|autres5|p
##|##
sont|sont1|p
à|à|p
moi|moi|p
mult|mult|p
legieres|legieres|p
##|##
.|.|p
ce|ce2|p
tu|tu|p
ce|ce1|p
me|me|p
##|##
vuois|vuois|p
afier|afier|p
et|et|p
prometre|prometre|p
,|,|p
##|##
si|si|p
le|le6|p
me|me|p
di|di1|p
,|,|p
##|##
sans|sans|p
rienz|rienz|p
celer|celer|p
de|de|p
ton|ton|p
##|##
coraje|coraje|p
"|"||p
.|.|p
coment|coment|p
jason|jason|p
##|##
hotroia|hotroia|p
à|à|p
medea|medea|p
à|à|p
faire|faire|p
##|##
son|son1|p
conmandement|conmandement|p
en|en|p
bone|bone|p
foi|foi|p
##|##
.|.|p
"|"||p
dame|dame|p
,|,|p
fist|fist|p
##|##
jason|jason|p
,|,|p
qe|qe2|p
vos|vos|p
doi|doi1|p
##|##
je|je|p
dire|dire|p
?|?|p
je|je|p
sui|sui1|p
tot|tot4|p
##|##
prest|prest|p
de|de|p
vostre|vostre1|p
comandement|comandement|p
fer|fer1|p
##|##
et|et|p
aconplir|aconplir|p
à|à|p
toute|toute|p
vostre|vostre2|p
##|##
devise|devise|p
:|:|p
si|si|p
vos|vos|p
jurerai|jurerai|p
sor|sor|p
##|##
tos|tos1|p
les|les|p
diex|diex|p
de|de|p
ma|ma|p
##|##
loi|loi|p
foi|foi|p
et|et|p
loiauté|loiauté|p
tenir|tenir|p
##|##
si|si|p
vos|vos|p
esposerai|esposerai|p
à|à|p
feme|feme|p
##|##
droituriere|droituriere|p
et|et|p
loial|loial|p
,|,|p
et|et|p
##|##
ensi|ensi|p
vos|vos|p
terrai|terrai|p
tout|tout|p
le|le|p
##|##
jor|jor|p
de|de|p
ma|ma|p
vie|vie|p
.|.|p
##|##
aprés|aprés1|p
vos|vos|p
enmerra|enmerra|p
en|en|p
ma|ma|p
##|##
contree|contree|p
là_où|là_où|p
vos|vos1|p
serés|serés1|p
honoree|honoree|p
##|##
et|et|p
cherie|cherie|p
de|de|p
tous|tous|p
les|les|p
##|##
aus|aus1|p
barons|barons3|p
qi|qi|p
i|i|p
sont|sont|p
##|##
et|et|p
de|de|p
tot|tot1|p
les|les|p
chevaliers|chevaliers3|p
##|##
ensement|ensement|p
des|des1|p
autre|autre5|p
dames|dames|p
et|et|p
##|##
damoiselles|damoiselles|p
qi|qi|p
i|i|p
sont|sont|p
"|"||p
##|##
.|.|p
adonc|adonc|p
respondi|respondi|p
medea|medea|p
et|et|p
##|##
dist|dist|p
:|:|p
"|"||p
jason|jason|p
,|,|p
mult|mult|p
##|##
m’|m’|p
est|est1|p
bel|bel2|p
de_se_qe|de_se_qe|p
tu|tu|p
##|##
m’|m’|p
ais|ais4|p
respondus|respondus|p
car|car|p
dit|dit1|p
##|##
m’|m’|p
avés|avés|p
vostre|vostre1|p
coraje|coraje|p
apertement|apertement|p
##|##
,|,|p
ce|ce|p
me|me|p
semble|semble|p
.|.|p
##|##
vos|vos1|p
remandrés|remandrés|p
en_si|en_si|p
tant_qe|tant_qe|p
mon|mon|p
##|##
pere|pere|p
sera|sera2|p
couchés|couchés|p
,|,|p
adonc|adonc|p
##|##
vos|vos|p
mandrai|mandrai|p
à|à|p
querre|querre|p
en|en|p
##|##
ma|ma|p
chanbre|chanbre|p
,|,|p
là_où|là_où|p
vos|vos1|p
##|##
verrés|verrés|p
sans|sans|p
nulle|nulle|p
autre|autre4|p
conpaignie|conpaignie|p
##|##
;|;|p
et|et|p
en_luec|en_luec|p
mi|mi|p
ferés|ferés|p
cele|cele|p
##|##
seürtance|seürtance|p
qe|qe1|p
je|je|p
voudrai|voudrai|p
.|.|p
##|##
et|et|p
quant|quant|p
la|la|p
seürté|seürté|p
m’|m’|p
##|##
avrés|avrés|p
fete|fete|p
,|,|p
adonc|adonc|p
vos|vos|p
##|##
dirai|dirai|p
com|com|p
vos|vos1|p
esploiterés|esploiterés|p
dou|dou|p
##|##
buef|buef1|p
et|et|p
dou|dou|p
serpent|serpent1|p
,|,|p
##|##
et|et|p
coment|coment|p
les|les|p
buef|buef3|p
amanserés|amanserés|p
##|##
et|et|p
vaincrés|vaincrés|p
le|le|p
serpent|serpent1|p
à_tot|à_tot|p
##|##
vostre|vostre1|p
plaisir|plaisir|p
"|"||p
.|.|p
"|"||p
##|##
dame|dame|p
,|,|p
fist|fist|p
jason|jason|p
,|,|p
##|##
je|je|p
sui|sui1|p
aparoillé|aparoillé|p
et|et|p
prest|prest|p
##|##
de|de|p
faire|faire|p
vostre|vostre1|p
commandament|commandament|p
et|et|p
##|##
vostre|vostre2|p
volonté|volonté|p
à_tot|à_tot|p
mon|mon1|p
poïr|poïr|p
##|##
.|.|p
mes|mes|p
je|je|p
vos|vos|p
pri|pri|p
##|##
que|que|p
vos|vos1|p
m’|m’|p
asenés|asenés|p
coment|coment|p
##|##
je|je|p
puisse|puisse|p
à|à|p
ma|ma|p
chanbre|chanbre|p
##|##
venir|venir|p
por_ce_qe|por_ce_qe|p
je|je|p
ne|ne|p
savroie|savroie|p
##|##
dont|dont|p
aler|aler|p
"|"||p
.|.|p
"|"||p
##|##
ne|ne|p
vos|vos|p
chaille|chaille|p
de|de|p
ce|ce1|p
##|##
penser|penser|p
,|,|p
fist|fist|p
medea|medea|p
,|,|p
##|##
car|car|p
je|je|p
vos|vos|p
envoierai|envoierai|p
qerre|qerre|p
##|##
por|por|p
tel|tel4|p
qi|qi|p
bien|bien4|p
vos|vos|p
##|##
i|i|p
savra|savra|p
mener|mener|p
et|et|p
conduire|conduire|p
##|##
"|"||p
.|.|p
atant|atant|p
se|se|p
parti|parti|p
##|##
medea|medea|p
et|et|p
s’|s’|p
en|en2|p
ala|ala1|p
##|##
en|en|p
sa|sa|p
chanbre|chanbre|p
mult|mult|p
alegre|alegre3|p
##|##
et|et|p
joiant|joiant|p
car|car|p
avis|avis|p
li|li2|p
##|##
est|est|p
qe|qe3|p
hor|hor|p
avra|avra1|p
elle|elle|p
##|##
ses|ses1|p
desiriers|desiriers1|p
aconplis|aconplis1|p
.|.|p
mult|mult|p
##|##
a|a|p
grant|grant4|p
joie|joie|p
et|et|p
mult|mult|p
##|##
a|a|p
grant|grant4|p
laësse|laësse|p
car|car|p
tos|tos|p
##|##
li|li|p
cuor|cuor1|p
li|li4|p
tresaute|tresaute|p
de_denz|de_denz|p
##|##
son|son1|p
ventre|ventre|p
de|de|p
la|la|p
grant|grant4|p
##|##
joie|joie|p
q’|q’|p
elle|elle|p
en|en2|p
a|a|p
##|##
.|.|p
mult|mult|p
li|li4|p
est|est|p
tart|tart1|p
##|##
qe|qe3|p
la|la|p
nuit|nuit|p
soit|soit1|p
venue|venue1|p
##|##
et|et|p
qe|qe3|p
li|li|p
jor|jor1|p
soit|soit1|p
##|##
alés|alés3|p
,|,|p
sovent|sovent|p
regarde|regarde|p
le|le|p
##|##
soleil|soleil|p
car|car|p
mult|mult|p
li|li4|p
est|est|p
##|##
tart|tart1|p
q’|q’1|p
il|il|p
aille|aille|p
aval|aval|p
##|##
,|,|p
mult|mult|p
li|li4|p
grieve|grieve|p
q’|q’1|p
##|##
il|il|p
tant|tant|p
demore|demore1|p
car|car|p
mult|mult|p
##|##
la|la1|p
guie|guie|p
et|et|p
destrain|destrain|p
fin|fin|p
##|##
amor|amor1|p
,|,|p
celui|celui2|p
qe|qe|p
mult|mult|p
##|##
grant|grant5|p
merveilles|merveilles|p
fait|fait1|p
penser|penser|p
et|et|p
##|##
fer|fer1|p
.|.|p
et|et|p
quant|quant|p
la|la|p
##|##
nuit|nuit|p
fui|fui|p
venue|venue1|p
,|,|p
nen|nen|p
##|##
ot|ot1|p
por_ce|por_ce|p
medea|medea|p
tot|tot2|p
ses|ses2|p
##|##
volontés|volontés|p
aconplies|aconplies|p
car|car|p
la|la|p
sale|sale|p
##|##
estoit|estoit1|p
toute|toute|p
ploine|ploine|p
de|de|p
genz|genz|p
##|##
qi|qi|p
velloient|velloient|p
et|et|p
parloient|parloient|p
,|,|p
##|##
les_qels|les_qels|p
je|je|p
cuit|cuit|p
qe|qe3|p
,|,|p
##|##
c’|c’|p
il|il2|p
fust|fust1|p
à|à|p
sa|sa|p
##|##
volonté|volonté|p
,|,|p
il|il1|p
dormisent|dormisent|p
tos|tos4|p
##|##
mult|mult|p
fermement|fermement|p
.|.|p
coment|coment|p
medea|medea|p
##|##
descovri|descovri|p
son|son1|p
cuor|cuor|p
à|à|p
sa|sa|p
##|##
maestresse|maestresse|p
et|et|p
la|la1|p
manda|manda|p
querre|querre|p
##|##
jason|jason1|p
.|.|p
medea|medea|p
vint|vint|p
à|à|p
##|##
li|li|p
us|us|p
de|de|p
la|la|p
chabre|chabre|p
##|##
et|et|p
comensa|comensa|p
à|à|p
escouter|escouter|p
se|se2|p
##|##
les|les1|p
genz|genz|p
parloient|parloient|p
encore|encore|p
d’|d’|p
##|##
aler|aler1|p
dormir|dormir|p
,|,|p
mes|mes|p
elle|elle1|p
##|##
ne|ne|p
tenoient|tenoient|p
encore|encore|p
nulle|nulle|p
paroulle|paroulle|p
##|##
.|.|p
"|"||p
ha_las|ha_las|p
,|,|p
fet|fet2|p
##|##
elle|elle|p
,|,|p
coment|coment|p
ceste|ceste1|p
genz|genz|p
##|##
veillent|veillent|p
encore|encore|p
tos|tos4|p
:|:|p
je|je|p
ne|ne|p
##|##
cuit|cuit|p
q’|q’1|p
il|il1|p
aillent|aillent|p
jamés|jamés|p
##|##
dormir|dormir|p
car|car|p
il|il2|p
est|est3|p
ja|ja|p
##|##
demie|demie|p
nuit|nuit|p
passee|passee|p
ne|ne1|p
ne|ne|p
##|##
s’|s’1|p
en|en2|p
vont|vont|p
ni|ni|p
ne|ne|p
##|##
feront|feront|p
il|il1|p
,|,|p
se|se4|p
cuit|cuit|p
##|##
,|,|p
jusqe|jusqe|p
le|le|p
jor|jor|p
"|"||p
##|##
.|.|p
et|et|p
qant|qant|p
elle|elle|p
a|a2|p
##|##
ensi|ensi|p
une|une|p
grant|grant4|p
piece|piece|p
demoré|demoré|p
##|##
ensi|ensi|p
com|com|p
dit|dit1|p
vos|vos|p
ai|ai|p
##|##
,|,|p
elle|elle|p
comensa|comensa|p
à|à|p
parler|parler|p
##|##
à|à|p
soi|soi|p
meïsmes|meïsmes4|p
en|en|p
tel|tel6|p
##|##
mainiere|mainiere|p
:|:|p
"|"||p
las|las|p
,|,|p
fet|fet2|p
##|##
elle|elle|p
,|,|p
folle|folle|p
chouse|chouse|p
qe|qe1|p
##|##
as|as2|p
tu|tu|p
fait|fait|p
qe|qe3|p
si|si|p
##|##
abandoneement|abandoneement|p
es|es1|p
en|en|p
amer|amer|p
cheüe|cheüe|p
##|##
et|et|p
si|si|p
follement|follement|p
.|.|p
cert|cert|p
##|##
,|,|p
mult|mult|p
me|me|p
doit|doit|p
jason|jason|p
##|##
à|à|p
folle|folle1|p
tenir|tenir|p
puis_qe|puis_qe|p
je|je|p
##|##
me|me|p
sui|sui3|p
si|si|p
legierement|legierement|p
abandonee|abandonee|p
##|##
à|à|p
li|li2|p
amer|amer|p
.|.|p
aprés|aprés1|p
##|##
me|me|p
sui|sui3|p
ensi|ensi|p
arestee|arestee|p
,|,|p
##|##
ne|ne|p
sai|sai|p
por_qoi|por_qoi|p
.|.|p
et|et|p
##|##
coment|coment|p
?|?|p
ne|ne|p
cuit|cuit|p
je|je|p
qe|qe3|p
##|##
jason|jason|p
viegne|viegne|p
à|à|p
moi|moi|p
sanz|sanz|p
##|##
isi|isi|p
demorer|demorer|p
?|?|p
certes|certes|p
,|,|p
si|si2|p
##|##
vendra|vendra|p
tot_maintenant_qe|tot_maintenant_qe|p
je|je|p
le|le4|p
mandrai|mandrai|p
##|##
qerre|qerre|p
"|"||p
.|.|p
lor|lor3|p
se|se|p
##|##
parti|parti|p
medea|medea|p
de_l’|de_l’|p
uis|uis|p
de_la|de_la|p
##|##
chanbre|chanbre|p
,|,|p
si|si|p
s’|s’|p
ala|ala1|p
##|##
jeter|jeter|p
en|en|p
son|son1|p
lit|lit1|p
mes|mes|p
##|##
poi|poi|p
i|i|p
demora|demora|p
por_ce_qe|por_ce_qe|p
amor|amor1|p
##|##
ne|ne|p
li|li4|p
soufre|soufre|p
repos|repos|p
avoir|avoir|p
##|##
.|.|p
elle|elle|p
se|se|p
leva|leva|p
maintenant|maintenant|p
##|##
,|,|p
si|si|p
ala|ala2|p
hovrir|hovrir|p
une|une|p
##|##
fenestre|fenestre|p
por|por|p
la|la|p
lune|lune|p
regarder|regarder|p
##|##
,|,|p
si|si|p
vit|vit|p
q’|q’1|p
elle|elle|p
##|##
estoit|estoit3|p
ja|ja|p
levee|levee|p
.|.|p
adonc|adonc|p
##|##
li|li4|p
crut|crut|p
et|et|p
doubla|doubla|p
amor|amor1|p
##|##
et|et|p
son|son|p
desiriers|desiriers|p
ausi|ausi|p
car|car|p
##|##
bien|bien4|p
connut|connut|p
qe|qe3|p
demie|demie|p
nuit|nuit|p
##|##
estoit|estoit3|p
passee|passee|p
.|.|p
lors|lors1|p
clost|clost|p
##|##
la|la|p
fenestre|fenestre|p
et|et|p
s’|s’|p
en|en2|p
##|##
vint|vint|p
à_l’|à_l’|p
uis|uis|p
de|de|p
la|la|p
##|##
chanbre|chanbre|p
arieres|arieres|p
,|,|p
si|si|p
comensa|comensa|p
##|##
à|à|p
penser|penser|p
tos|tos3|p
en_estant|en_estant|p
mult|mult|p
##|##
pensive|pensive|p
et|et|p
mult|mult|p
paile|paile|p
.|.|p
##|##
adonc|adonc|p
prime|prime|p
connut|connut|p
qe|qe3|p
la|la|p
##|##
noise|noise|p
estoit|estoit3|p
alee|alee|p
dormir|dormir|p
;|;|p
si|si|p
##|##
vit|vit|p
le|le|p
chanberlene|chanberlene|p
son|son1|p
pere|pere1|p
##|##
qi|qi|p
fesoit|fesoit|p
les|les|p
lis|lis|p
,|,|p
##|##
lor|lor3|p
pensa|pensa|p
elle|elle|p
qe|qe3|p
desoremés|desoremés|p
##|##
iront|iront|p
il|il1|p
tost|tost|p
dormir|dormir|p
.|.|p
##|##
si|si|p
comensa|comensa|p
à|à|p
aler|aler|p
por|por|p
##|##
la|la|p
chambre|chambre|p
par|par|p
un|un|p
partuis|partuis|p
##|##
regarder|regarder|p
.|.|p
tant|tant|p
ala|ala|p
et|et|p
##|##
tant|tant|p
vint|vint|p
en|en|p
tel|tel6|p
mainere|mainere|p
##|##
qe|qe3|p
toute|toute|p
la|la|p
cort|cort|p
fu|fu2|p
##|##
chouchee|chouchee|p
.|.|p
et|et|p
quant|quant|p
medea|medea|p
##|##
vit|vit|p
ce|ce1|p
,|,|p
elle|elle|p
ala|ala|p
##|##
à|à|p
une|une|p
sien|sien1|p
maestresse|maestresse|p
et|et|p
##|##
li|li4|p
descovri|descovri|p
son|son1|p
cuor|cuor|p
et|et|p
##|##
puis|puis|p
li|li4|p
moustra|moustra|p
le|le|p
lit|lit1|p
##|##
jason|jason1|p
et|et|p
li|li4|p
commenda|commenda|p
qe|qe3|p
##|##
mult|mult|p
cojement|cojement|p
et|et|p
à_selee|à_selee|p
ja|ja|p
##|##
alast|alast|p
et|et|p
le|le4|p
preïst|preïst|p
por|por|p
##|##
la|la|p
main|main|p
et|et|p
le|le4|p
menast|menast|p
##|##
à|à|p
son|son1|p
lit|lit1|p
.|.|p
coment|coment|p
##|##
la|la|p
maestresse|maestresse|p
medea|medea|p
la|la1|p
consoilla|consoilla|p
##|##
qu’|qu’1|p
elle|elle|p
deüst|deüst|p
.|.|p
la|la|p
##|##
maestresse|maestresse|p
li|li4|p
respondi|respondi|p
en|en|p
tel|tel6|p
##|##
mainere|mainere|p
:|:|p
"|"||p
dame|dame|p
,|,|p
je|je|p
##|##
ferai|ferai|p
vostre|vostre1|p
comandement|comandement|p
mes|mes|p
toute_fois|toute_fois|p
##|##
,|,|p
por|por|p
henor|henor|p
et|et|p
por|por|p
##|##
autesse|autesse|p
de|de|p
vos|vos|p
,|,|p
vos|vos|p
##|##
lou|lou|p
qe|qe3|p
vos|vos1|p
vos|vos|p
alïés|alïés|p
##|##
couchier|couchier|p
car|car|p
miels|miels|p
vaudra|vaudra|p
qe|qe3|p
##|##
jason|jason|p
vos|vos|p
truis|truis|p
chouchee|chouchee1|p
qe|qe3|p
##|##
non|non|p
"|"||p
.|.|p
medea|medea|p
li|li4|p
##|##
respondi|respondi|p
qe|qe3|p
ensi|ensi|p
fera|fera|p
elle|elle|p
##|##
.|.|p
tot|tot4|p
maintenant|maintenant|p
s’|s’|p
ala|ala1|p
##|##
medea|medea|p
couchier|couchier|p
en|en|p
un|un|p
lit|lit1|p
##|##
mervoilleus|mervoilleus1|p
le_qel|le_qel|p
estoit|estoit1|p
tot|tot|p
d’|d’|p
##|##
or|or1|p
et|et|p
d’|d’|p
argent|argent|p
,|,|p
##|##
li|li|p
poumel|poumel|p
et|et|p
li|li|p
limon|limon|p
##|##
dou|dou|p
lit|lit1|p
estoient|estoient3|p
mult|mult|p
soutilment|soutilment|p
##|##
hovrés|hovrés|p
d’|d’|p
or|or1|p
et|et|p
de|de|p
##|##
piere|piere1|p
presiouses|presiouses|p
com|com|p
de|de|p
cler|cler1|p
##|##
rubin|rubin|p
et|et|p
d’|d’|p
esmiraudes|esmiraudes|p
;|;|p
la|la|p
##|##
chouche|chouche|p
estoit|estoit1|p
mult|mult|p
riche|riche|p
et|et|p
##|##
belle|belle|p
,|,|p
covert|covert|p
de|de|p
drap|drap|p
##|##
de|de|p
soie|soie|p
à|à|p
or|or1|p
batus|batus|p
##|##
;|;|p
les|les|p
covertors|covertors|p
estoient|estoient|p
asés|asés|p
biau|biau2|p
##|##
et|et|p
riches|riches1|p
à|à|p
mervoilles|mervoilles1|p
;|;|p
lenciaus|lenciaus|p
##|##
et|et|p
horilliers|horilliers|p
et|et|p
tos|tos4|p
autres|autres|p
##|##
hornemens|hornemens|p
qe|qe|p
à|à|p
riche|riche3|p
lit|lit1|p
##|##
convenoit|convenoit|p
estoient|estoient1|p
en|en|p
celui|celui1|p
lit|lit1|p
##|##
.|.|p
tel|tel3|p
estoit|estoit|p
qe|qe3|p
à|à|p
##|##
celui|celui1|p
tenz|tenz|p
ne|ne|p
qeïsse|qeïsse|p
l_en|l_en|p
##|##
meillor|meillor1|p
trover|trover|p
.|.|p
coment|coment|p
la|la|p
##|##
maestresse|maestresse|p
mena|mena|p
jason|jason1|p
au|au|p
lit|lit1|p
##|##
medea|medea|p
.|.|p
quant|quant|p
medea|medea|p
fu|fu2|p
##|##
chouchee|chouchee|p
en|en|p
celui|celui1|p
riche|riche3|p
lit|lit1|p
##|##
ensi|ensi|p
com|com|p
je|je|p
vos|vos|p
ai|ai|p
##|##
conté|conté|p
,|,|p
qi|qi|p
adonc|adonc|p
la|la1|p
##|##
veïst|veïst|p
dire|dire|p
peüst|peüst|p
certainement|certainement|p
qi|qi1|p
##|##
bien|bien4|p
convenist|convenist|p
à|à|p
teu|teu3|p
damoiselle|damoiselle|p
##|##
teu|teu|p
lit|lit|p
por|por|p
sa|sa|p
biauté|biauté|p
##|##
.|.|p
sa|sa|p
maestresse|maestresse|p
ne|ne|p
demora|demora|p
##|##
plus|plus1|p
,|,|p
ais|ais|p
s’|s’|p
en|en2|p
##|##
ala|ala1|p
droit|droit|p
à_l’|à_l’|p
uis|uis|p
de_la|de_la|p
##|##
chanbre|chanbre|p
,|,|p
si|si|p
l’|l’5|p
ovri|ovri|p
##|##
mult|mult|p
soef|soef2|p
et|et|p
s’|s’|p
en|en2|p
##|##
oïsi|oïsi|p
fors|fors2|p
et|et|p
s’|s’|p
en|en2|p
##|##
vit|vit1|p
droit|droit|p
au|au|p
lit|lit1|p
jason|jason1|p
##|##
et|et|p
le|le4|p
prist|prist|p
por|por|p
la|la|p
##|##
main|main|p
mult|mult|p
soef|soef2|p
et|et|p
le|le4|p
##|##
trait|trait|p
à|à|p
soi|soi|p
.|.|p
jason|jason|p
##|##
ne|ne|p
dormoit|dormoit|p
mie|mie|p
adonc|adonc|p
;|;|p
tantost_q’|tantost_q’|p
##|##
il|il|p
senti|senti|p
la|la|p
dame|dame|p
venir|venir|p
##|##
qi|qi|p
por|por|p
la|la|p
main|main|p
le|le4|p
##|##
prist|prist|p
,|,|p
il|il|p
se|se|p
leva|leva|p
##|##
maintenant|maintenant|p
et|et|p
s’|s’|p
afubla|afubla|p
de|de|p
##|##
son|son1|p
mantel|mantel1|p
et|et|p
s’|s’|p
en|en2|p
##|##
ala|ala1|p
avec|avec|p
la|la|p
dame|dame|p
jusqe_en|jusqe_en|p
##|##
chabre|chabre|p
,|,|p
là_où|là_où|p
la|la|p
damoiselle|damoiselle|p
##|##
medea|medea|p
estoit|estoit|p
.|.|p
quant|quant|p
il|il1|p
##|##
furent|furent|p
de_denz|de_denz|p
la|la|p
chanbre|chanbre|p
,|,|p
##|##
elle|elle|p
le|le4|p
mena|mena|p
au|au|p
lit|lit1|p
##|##
là_où|là_où|p
la|la|p
damoiselle|damoiselle|p
estoit|estoit|p
.|.|p
##|##
de_denz|de_denz|p
la|la|p
chanbre|chanbre|p
avoit|avoit1|p
mult|mult|p
##|##
grant|grant4|p
clartés|clartés|p
et|et|p
mult|mult|p
grant|grant4|p
##|##
luminaire|luminaire|p
,|,|p
car|car|p
mult|mult|p
i|i|p
##|##
avoit|avoit1|p
grant|grant4|p
clartés|clartés|p
de|de|p
sierges|sierges|p
##|##
alumés|alumés|p
.|.|p
et|et|p
quant|quant|p
jason|jason|p
##|##
fu|fu2|p
au|au|p
lit|lit1|p
venus|venus|p
,|,|p
##|##
il|il|p
ne|ne|p
fu|fu1|p
mie|mie|p
esbaïs|esbaïs|p
##|##
ni|ni|p
espaontés|espaontés|p
:|:|p
il|il|p
prist|prist|p
le|le|p
##|##
covertor|covertor|p
,|,|p
si|si|p
le|le4|p
soleva|soleva|p
##|##
mult|mult|p
soef|soef2|p
et|et|p
se|se|p
mist|mist1|p
##|##
de_lés|de_lés|p
la|la|p
damoiselle|damoiselle|p
.|.|p
elle|elle|p
##|##
a|a2|p
mult|mult|p
bien|bien4|p
senti|senti1|p
tot_ce_que|tot_ce_que|p
##|##
jason|jason|p
a|a2|p
fet|fet|p
mes|mes|p
de|de|p
##|##
dormir|dormir|p
se|se|p
fignoit|fignoit|p
.|.|p
mes|mes|p
##|##
quant|quant|p
elle|elle|p
senti|senti|p
entrer|entrer|p
jason|jason1|p
##|##
delés|delés|p
li|li4|p
,|,|p
elle|elle|p
se|se|p
##|##
torna|torna|p
devers|devers|p
lui|lui|p
mult|mult|p
vergogneuse|vergogneuse|p
##|##
:|:|p
"|"||p
vasal|vasal|p
,|,|p
fist|fist|p
elle|elle|p
##|##
,|,|p
qi|qi4|p
t’|t’|p
a|a2|p
isi|isi|p
##|##
conduit|conduit|p
?|?|p
"|"||p
.|.|p
"|"||p
dame|dame|p
##|##
,|,|p
fist|fist|p
il|il|p
,|,|p
la|la|p
##|##
vostre|vostre2|p
amor|amor|p
et|et|p
la|la|p
vostre|vostre2|p
##|##
maestresse|maestresse|p
seulement|seulement|p
,|,|p
car|car|p
la|la|p
##|##
vostre|vostre2|p
amor|amor|p
m’|m’|p
a|a2|p
en|en|p
##|##
vostre|vostre2|p
prison|prison|p
mis|mis|p
.|.|p
si|si|p
##|##
vos|vos|p
pri|pri|p
,|,|p
dame|dame|p
,|,|p
##|##
q’|q’1|p
il|il|p
ne|ne|p
m’|m’|p
en|en2|p
##|##
soit|soit|p
de|de|p
pis|pis|p
car|car|p
je|je|p
##|##
serai|serai|p
vostre|vostre|p
chevaliers|chevaliers2|p
tot|tot3|p
le|le|p
##|##
jor|jor|p
de|de|p
ma|ma|p
vie|vie|p
sans|sans|p
##|##
rienz|rienz|p
fauser|fauser|p
.|.|p
si|si|p
ferai|ferai|p
##|##
li|li|p
vostre|vostre1|p
commandement|commandement|p
et|et|p
li|li|p
##|##
vostre|vostre1|p
plaisir|plaisir|p
à|à|p
tot|tot3|p
mon|mon1|p
##|##
vivant|vivant1|p
"|"||p
.|.|p
de|de|p
se|se4|p
##|##
meïsmes|meïsmes3|p
.|.|p
quant|quant|p
medea|medea|p
la|la|p
##|##
saje|saje3|p
hot|hot|p
entendu|entendu1|p
ce_qe|ce_qe|p
jason|jason|p
##|##
li|li4|p
ofroit|ofroit|p
de|de|p
soi|soi|p
,|,|p
##|##
elle|elle|p
respondi|respondi|p
et|et|p
dist|dist|p
:|:|p
"|"||p
##|##
biau|biau|p
dous|dous1|p
amis|amis|p
,|,|p
grant|grant4|p
##|##
chouse|chouse|p
m’|m’|p
alés|alés2|p
hofrant|hofrant|p
se|se2|p
##|##
vos|vos1|p
ensi|ensi|p
le|le6|p
me|me|p
fesois|fesois|p
##|##
à|à|p
bone|bone|p
fois|fois1|p
com|com|p
vos|vos1|p
##|##
m’|m’|p
avés|avés|p
dit|dit1|p
.|.|p
mes|mes|p
##|##
por_ce_qe|por_ce_qe|p
maintes|maintes3|p
dames|dames|p
et|et|p
damoiselles|damoiselles|p
##|##
sont|sont3|p
esté|esté2|p
por|por|p
maint|maint1|p
chevalier|chevalier1|p
##|##
deceües|deceües|p
,|,|p
si|si|p
vos|vos|p
di|di|p
##|##
qe|qe3|p
je|je|p
vuoil|vuoil|p
de|de|p
ce|ce1|p
##|##
bone|bone|p
seürtance|seürtance|p
avoir|avoir|p
por_ce_qe|por_ce_qe|p
je|je|p
##|##
ne|ne|p
soie|soie1|p
engignee|engignee|p
"|"||p
.|.|p
##|##
"|"||p
dame|dame|p
,|,|p
fist|fist|p
jason|jason|p
##|##
,|,|p
à|à|p
vostre|vostre1|p
plaisir|plaisir|p
soit|soit|p
##|##
"|"||p
.|.|p
adonc|adonc|p
se|se|p
vesti|vesti1|p
##|##
medea|medea|p
une|une|p
vaire|vaire|p
pellisse|pellisse|p
sor|sor|p
##|##
sa|sa|p
chemise|chemise|p
,|,|p
puis|puis|p
se|se|p
##|##
lieva|lieva|p
de|de|p
son|son1|p
lit|lit1|p
,|,|p
##|##
si|si|p
aporta|aporta|p
une|une|p
imaje|imaje|p
fete|fete2|p
##|##
à_la|à_la|p
senblance|senblance|p
de|de|p
jupiter|jupiter|p
son|son1|p
##|##
diex|diex3|p
:|:|p
"|"||p
jason|jason|p
,|,|p
fist|fist|p
##|##
elle|elle|p
,|,|p
vos|vos1|p
me|me|p
jurerés|jurerés|p
##|##
sor_le|sor_le|p
diex|diex3|p
jupiter|jupiter|p
ho|ho|p
vostre|vostre2|p
##|##
destre|destre|p
main|main|p
qe|qe3|p
vos|vos1|p
me|me|p
##|##
prerés|prerés|p
à|à|p
vostre|vostre2|p
feme|feme|p
espouse|espouse|p
##|##
,|,|p
et|et|p
foi|foi|p
et|et|p
loulté|loulté|p
##|##
me|me|p
terrés|terrés|p
sans|sans|p
rienz|rienz|p
fauser|fauser|p
##|##
ni|ni|p
mentir|mentir|p
tant_com|tant_com|p
je|je|p
vos|vos|p
##|##
terrai|terrai|p
à|à|p
seignor|seignor|p
et|et|p
vos|vos|p
##|##
portrai|portrai|p
foi|foi|p
et|et|p
droite|droite|p
loiauté|loiauté|p
##|##
"|"||p
.|.|p
jason|jason|p
sans|sans|p
plus|plus1|p
##|##
targier|targier|p
fist|fist2|p
le|le|p
sairement|sairement|p
tot|tot|p
##|##
ensi|ensi|p
com|com|p
elle|elle|p
le|le4|p
sot|sot|p
##|##
deviser|deviser|p
et|et|p
comander|comander|p
.|.|p
mes|mes|p
##|##
selonc|selonc|p
qe|qe1|p
nos|nos|p
lison|lison|p
,|,|p
##|##
il|il|p
li|li4|p
menti|menti|p
de|de|p
sa|sa|p
##|##
