FORMA|KEY|SIGL
les|les1|g
chouses|chouses|g
qi|qi|g
##|##
sont|sont1|g
mult|mult|g
grief|grief|g
as|as|g
autres|autres5|g
##|##
sont|sont1|g
à|à|g
moi|moi|g
mult|mult|g
legieres|legieres|g
##|##
.|.|g
ce|ce2|g
tu|tu|g
ce|ce1|g
me|me|g
##|##
vuois|vuois|g
afier|afier|g
et|et|g
prometre|prometre|g
,|,|g
##|##
si|si|g
le|le6|g
me|me|g
di|di1|g
,|,|g
##|##
sans|sans|g
rienz|rienz|g
celer|celer|g
de|de|g
ton|ton|g
##|##
coraje|coraje|g
"|"||g
.|.|g
coment|coment|g
jason|jason|g
##|##
hotroia|hotroia|g
à|à|g
medea|medea|g
à|à|g
faire|faire|g
##|##
son|son1|g
conmandement|conmandement|g
en|en|g
bone|bone|g
foi|foi|g
##|##
.|.|g
"|"||g
dame|dame|g
,|,|g
fist|fist|g
##|##
jason|jason|g
,|,|g
qe|qe2|g
vos|vos|g
doi|doi1|g
##|##
je|je|g
dire|dire|g
?|?|g
je|je|g
sui|sui1|g
tot|tot4|g
##|##
prest|prest|g
de|de|g
vostre|vostre1|g
comandement|comandement|g
fer|fer1|g
##|##
et|et|g
aconplir|aconplir|g
à|à|g
toute|toute|g
vostre|vostre2|g
##|##
devise|devise|g
:|:|g
si|si|g
vos|vos|g
jurerai|jurerai|g
sor|sor|g
##|##
tos|tos1|g
les|les|g
diex|diex|g
de|de|g
ma|ma|g
##|##
loi|loi|g
foi|foi|g
et|et|g
loiauté|loiauté|g
tenir|tenir|g
##|##
si|si|g
vos|vos|g
esposerai|esposerai|g
à|à|g
feme|feme|g
##|##
droituriere|droituriere|g
et|et|g
loial|loial|g
,|,|g
et|et|g
##|##
ensi|ensi|g
vos|vos|g
terrai|terrai|g
tout|tout|g
le|le|g
##|##
jor|jor|g
de|de|g
ma|ma|g
vie|vie|g
.|.|g
##|##
aprés|aprés1|g
vos|vos|g
enmerra|enmerra|g
en|en|g
ma|ma|g
##|##
contree|contree|g
là_où|là_où|g
vos|vos1|g
serés|serés1|g
honoree|honoree|g
##|##
et|et|g
cherie|cherie|g
de|de|g
tous|tous|g
les|les|g
##|##
aus|aus1|g
barons|barons3|g
qi|qi|g
i|i|g
sont|sont|g
##|##
et|et|g
de|de|g
tot|tot1|g
les|les|g
chevaliers|chevaliers3|g
##|##
ensement|ensement|g
des|des1|g
autre|autre5|g
dames|dames|g
et|et|g
##|##
damoiselles|damoiselles|g
qi|qi|g
i|i|g
sont|sont|g
"|"||g
##|##
.|.|g
adonc|adonc|g
respondi|respondi|g
medea|medea|g
et|et|g
##|##
dist|dist|g
:|:|g
"|"||g
jason|jason|g
,|,|g
mult|mult|g
##|##
m’|m’|g
est|est1|g
bel|bel2|g
de_se_qe|de_se_qe|g
tu|tu|g
##|##
m’|m’|g
ais|ais4|g
respondus|respondus|g
car|car|g
dit|dit1|g
##|##
m’|m’|g
avés|avés|g
vostre|vostre1|g
coraje|coraje|g
apertement|apertement|g
##|##
,|,|g
ce|ce|g
me|me|g
semble|semble|g
.|.|g
##|##
vos|vos1|g
remandrés|remandrés|g
en_si|en_si|g
tant_qe|tant_qe|g
mon|mon|g
##|##
pere|pere|g
sera|sera2|g
couchés|couchés|g
,|,|g
adonc|adonc|g
##|##
vos|vos|g
mandrai|mandrai|g
à|à|g
querre|querre|g
en|en|g
##|##
ma|ma|g
chanbre|chanbre|g
,|,|g
là_où|là_où|g
vos|vos1|g
##|##
verrés|verrés|g
sans|sans|g
nulle|nulle|g
autre|autre4|g
conpaignie|conpaignie|g
##|##
;|;|g
et|et|g
en_luec|en_luec|g
mi|mi|g
ferés|ferés|g
cele|cele|g
##|##
seürtance|seürtance|g
qe|qe1|g
je|je|g
voudrai|voudrai|g
.|.|g
##|##
et|et|g
quant|quant|g
la|la|g
seürté|seürté|g
m’|m’|g
##|##
avrés|avrés|g
fete|fete|g
,|,|g
adonc|adonc|g
vos|vos|g
##|##
dirai|dirai|g
com|com|g
vos|vos1|g
esploiterés|esploiterés|g
dou|dou|g
##|##
buef|buef1|g
et|et|g
dou|dou|g
serpent|serpent1|g
,|,|g
##|##
et|et|g
coment|coment|g
les|les|g
buef|buef3|g
amanserés|amanserés|g
##|##
et|et|g
vaincrés|vaincrés|g
le|le|g
serpent|serpent1|g
à_tot|à_tot|g
##|##
vostre|vostre1|g
plaisir|plaisir|g
"|"||g
.|.|g
"|"||g
##|##
dame|dame|g
,|,|g
fist|fist|g
jason|jason|g
,|,|g
##|##
je|je|g
sui|sui1|g
aparoillé|aparoillé|g
et|et|g
prest|prest|g
##|##
de|de|g
faire|faire|g
vostre|vostre1|g
commandament|commandament|g
et|et|g
##|##
vostre|vostre2|g
volonté|volonté|g
à_tot|à_tot|g
mon|mon1|g
poïr|poïr|g
##|##
.|.|g
mes|mes|g
je|je|g
vos|vos|g
pri|pri|g
##|##
que|que|g
vos|vos1|g
m’|m’|g
asenés|asenés|g
coment|coment|g
##|##
je|je|g
puisse|puisse|g
à|à|g
ma|ma|g
chanbre|chanbre|g
##|##
venir|venir|g
por_ce_qe|por_ce_qe|g
je|je|g
ne|ne|g
savroie|savroie|g
##|##
dont|dont|g
aler|aler|g
"|"||g
.|.|g
"|"||g
##|##
ne|ne|g
vos|vos|g
chaille|chaille|g
de|de|g
ce|ce1|g
##|##
penser|penser|g
,|,|g
fist|fist|g
medea|medea|g
,|,|g
##|##
car|car|g
je|je|g
vos|vos|g
envoierai|envoierai|g
qerre|qerre|g
##|##
por|por|g
tel|tel4|g
qi|qi|g
bien|bien4|g
vos|vos|g
##|##
i|i|g
savra|savra|g
mener|mener|g
et|et|g
conduire|conduire|g
##|##
"|"||g
.|.|g
atant|atant|g
se|se|g
parti|parti|g
##|##
medea|medea|g
et|et|g
s’|s’|g
en|en2|g
ala|ala1|g
##|##
en|en|g
sa|sa|g
chanbre|chanbre|g
mult|mult|g
alegre|alegre3|g
##|##
et|et|g
joiant|joiant|g
car|car|g
avis|avis|g
li|li2|g
##|##
est|est|g
qe|qe3|g
hor|hor|g
avra|avra1|g
elle|elle|g
##|##
ses|ses1|g
desiriers|desiriers1|g
aconplis|aconplis1|g
.|.|g
mult|mult|g
##|##
a|a|g
grant|grant4|g
joie|joie|g
et|et|g
mult|mult|g
##|##
a|a|g
grant|grant4|g
laësse|laësse|g
car|car|g
tos|tos|g
##|##
li|li|g
cuor|cuor1|g
li|li4|g
tresaute|tresaute|g
de_denz|de_denz|g
##|##
son|son1|g
ventre|ventre|g
de|de|g
la|la|g
grant|grant4|g
##|##
joie|joie|g
q’|q’|g
elle|elle|g
en|en2|g
a|a|g
##|##
.|.|g
mult|mult|g
li|li4|g
est|est|g
tart|tart1|g
##|##
qe|qe3|g
la|la|g
nuit|nuit|g
soit|soit1|g
venue|venue1|g
##|##
et|et|g
qe|qe3|g
li|li|g
jor|jor1|g
soit|soit1|g
##|##
alés|alés3|g
,|,|g
sovent|sovent|g
regarde|regarde|g
le|le|g
##|##
soleil|soleil|g
car|car|g
mult|mult|g
li|li4|g
est|est|g
##|##
tart|tart1|g
q’|q’1|g
il|il|g
aille|aille|g
aval|aval|g
##|##
,|,|g
mult|mult|g
li|li4|g
grieve|grieve|g
q’|q’1|g
##|##
il|il|g
tant|tant|g
demore|demore1|g
car|car|g
mult|mult|g
##|##
la|la1|g
guie|guie|g
et|et|g
destrain|destrain|g
fin|fin|g
##|##
amor|amor1|g
,|,|g
celui|celui2|g
qe|qe|g
mult|mult|g
##|##
grant|grant5|g
merveilles|merveilles|g
fait|fait1|g
penser|penser|g
et|et|g
##|##
fer|fer1|g
.|.|g
et|et|g
quant|quant|g
la|la|g
##|##
nuit|nuit|g
fui|fui|g
venue|venue1|g
,|,|g
nen|nen|g
##|##
ot|ot1|g
por_ce|por_ce|g
medea|medea|g
tot|tot2|g
ses|ses2|g
##|##
volontés|volontés|g
aconplies|aconplies|g
car|car|g
la|la|g
sale|sale|g
##|##
estoit|estoit1|g
toute|toute|g
ploine|ploine|g
de|de|g
genz|genz|g
##|##
qi|qi|g
velloient|velloient|g
et|et|g
parloient|parloient|g
,|,|g
##|##
les_qels|les_qels|g
je|je|g
cuit|cuit|g
qe|qe3|g
,|,|g
##|##
c’|c’|g
il|il2|g
fust|fust1|g
à|à|g
sa|sa|g
##|##
volonté|volonté|g
,|,|g
il|il1|g
dormisent|dormisent|g
tos|tos4|g
##|##
mult|mult|g
fermement|fermement|g
.|.|g
coment|coment|g
medea|medea|g
##|##
descovri|descovri|g
son|son1|g
cuor|cuor|g
à|à|g
sa|sa|g
##|##
maestresse|maestresse|g
et|et|g
la|la1|g
manda|manda|g
querre|querre|g
##|##
jason|jason1|g
.|.|g
medea|medea|g
vint|vint|g
à|à|g
##|##
li|li|g
us|us|g
de|de|g
la|la|g
chabre|chabre|g
##|##
et|et|g
comensa|comensa|g
à|à|g
escouter|escouter|g
se|se2|g
##|##
les|les1|g
genz|genz|g
parloient|parloient|g
encore|encore|g
d’|d’|g
##|##
aler|aler1|g
dormir|dormir|g
,|,|g
mes|mes|g
elle|elle1|g
##|##
ne|ne|g
tenoient|tenoient|g
encore|encore|g
nulle|nulle|g
paroulle|paroulle|g
##|##
.|.|g
"|"||g
ha_las|ha_las|g
,|,|g
fet|fet2|g
##|##
elle|elle|g
,|,|g
coment|coment|g
ceste|ceste1|g
genz|genz|g
##|##
veillent|veillent|g
encore|encore|g
tos|tos4|g
:|:|g
je|je|g
ne|ne|g
##|##
cuit|cuit|g
q’|q’1|g
il|il1|g
aillent|aillent|g
jamés|jamés|g
##|##
dormir|dormir|g
car|car|g
il|il2|g
est|est3|g
ja|ja|g
##|##
demie|demie|g
nuit|nuit|g
passee|passee|g
ne|ne1|g
ne|ne|g
##|##
s’|s’1|g
en|en2|g
vont|vont|g
ni|ni|g
ne|ne|g
##|##
feront|feront|g
il|il1|g
,|,|g
se|se4|g
cuit|cuit|g
##|##
,|,|g
jusqe|jusqe|g
le|le|g
jor|jor|g
"|"||g
##|##
.|.|g
et|et|g
qant|qant|g
elle|elle|g
a|a2|g
##|##
ensi|ensi|g
une|une|g
grant|grant4|g
piece|piece|g
demoré|demoré|g
##|##
ensi|ensi|g
com|com|g
dit|dit1|g
vos|vos|g
ai|ai|g
##|##
,|,|g
elle|elle|g
comensa|comensa|g
à|à|g
parler|parler|g
##|##
à|à|g
soi|soi|g
meïsmes|meïsmes4|g
en|en|g
tel|tel6|g
##|##
mainiere|mainiere|g
:|:|g
"|"||g
las|las|g
,|,|g
fet|fet2|g
##|##
elle|elle|g
,|,|g
folle|folle|g
chouse|chouse|g
qe|qe1|g
##|##
as|as2|g
tu|tu|g
fait|fait|g
qe|qe3|g
si|si|g
##|##
abandoneement|abandoneement|g
es|es1|g
en|en|g
amer|amer|g
cheüe|cheüe|g
##|##
et|et|g
si|si|g
follement|follement|g
.|.|g
cert|cert|g
##|##
,|,|g
mult|mult|g
me|me|g
doit|doit|g
jason|jason|g
##|##
à|à|g
folle|folle1|g
tenir|tenir|g
puis_qe|puis_qe|g
je|je|g
##|##
me|me|g
sui|sui3|g
si|si|g
legierement|legierement|g
abandonee|abandonee|g
##|##
à|à|g
li|li2|g
amer|amer|g
.|.|g
aprés|aprés1|g
##|##
me|me|g
sui|sui3|g
ensi|ensi|g
arestee|arestee|g
,|,|g
##|##
ne|ne|g
sai|sai|g
por_qoi|por_qoi|g
.|.|g
et|et|g
##|##
coment|coment|g
?|?|g
ne|ne|g
cuit|cuit|g
je|je|g
qe|qe3|g
##|##
jason|jason|g
viegne|viegne|g
à|à|g
moi|moi|g
sanz|sanz|g
##|##
isi|isi|g
demorer|demorer|g
?|?|g
certes|certes|g
,|,|g
si|si2|g
##|##
vendra|vendra|g
tot_maintenant_qe|tot_maintenant_qe|g
je|je|g
le|le4|g
mandrai|mandrai|g
##|##
qerre|qerre|g
"|"||g
.|.|g
lor|lor3|g
se|se|g
##|##
parti|parti|g
medea|medea|g
de_l’|de_l’|g
uis|uis|g
de_la|de_la|g
##|##
chanbre|chanbre|g
,|,|g
si|si|g
s’|s’|g
ala|ala1|g
##|##
jeter|jeter|g
en|en|g
son|son1|g
lit|lit1|g
mes|mes|g
##|##
poi|poi|g
i|i|g
demora|demora|g
por_ce_qe|por_ce_qe|g
amor|amor1|g
##|##
ne|ne|g
li|li4|g
soufre|soufre|g
repos|repos|g
avoir|avoir|g
##|##
.|.|g
elle|elle|g
se|se|g
leva|leva|g
maintenant|maintenant|g
##|##
,|,|g
si|si|g
ala|ala2|g
hovrir|hovrir|g
une|une|g
##|##
fenestre|fenestre|g
por|por|g
la|la|g
lune|lune|g
regarder|regarder|g
##|##
,|,|g
si|si|g
vit|vit|g
q’|q’1|g
elle|elle|g
##|##
estoit|estoit3|g
ja|ja|g
levee|levee|g
.|.|g
adonc|adonc|g
##|##
li|li4|g
crut|crut|g
et|et|g
doubla|doubla|g
amor|amor1|g
##|##
et|et|g
son|son|g
desiriers|desiriers|g
ausi|ausi|g
car|car|g
##|##
bien|bien4|g
connut|connut|g
qe|qe3|g
demie|demie|g
nuit|nuit|g
##|##
estoit|estoit3|g
passee|passee|g
.|.|g
lors|lors1|g
clost|clost|g
##|##
la|la|g
fenestre|fenestre|g
et|et|g
s’|s’|g
en|en2|g
##|##
vint|vint|g
à_l’|à_l’|g
uis|uis|g
de|de|g
la|la|g
##|##
chanbre|chanbre|g
arieres|arieres|g
,|,|g
si|si|g
comensa|comensa|g
##|##
à|à|g
penser|penser|g
tos|tos3|g
en_estant|en_estant|g
mult|mult|g
##|##
pensive|pensive|g
et|et|g
mult|mult|g
paile|paile|g
.|.|g
##|##
adonc|adonc|g
prime|prime|g
connut|connut|g
qe|qe3|g
la|la|g
##|##
noise|noise|g
estoit|estoit3|g
alee|alee|g
dormir|dormir|g
;|;|g
si|si|g
##|##
vit|vit|g
le|le|g
chanberlene|chanberlene|g
son|son1|g
pere|pere1|g
##|##
qi|qi|g
fesoit|fesoit|g
les|les|g
lis|lis|g
,|,|g
##|##
lor|lor3|g
pensa|pensa|g
elle|elle|g
qe|qe3|g
desoremés|desoremés|g
##|##
iront|iront|g
il|il1|g
tost|tost|g
dormir|dormir|g
.|.|g
##|##
si|si|g
comensa|comensa|g
à|à|g
aler|aler|g
por|por|g
##|##
la|la|g
chambre|chambre|g
par|par|g
un|un|g
partuis|partuis|g
##|##
regarder|regarder|g
.|.|g
tant|tant|g
ala|ala|g
et|et|g
##|##
tant|tant|g
vint|vint|g
en|en|g
tel|tel6|g
mainere|mainere|g
##|##
qe|qe3|g
toute|toute|g
la|la|g
cort|cort|g
fu|fu2|g
##|##
chouchee|chouchee|g
.|.|g
et|et|g
quant|quant|g
medea|medea|g
##|##
vit|vit|g
ce|ce1|g
,|,|g
elle|elle|g
ala|ala|g
##|##
à|à|g
une|une|g
sien|sien1|g
maestresse|maestresse|g
et|et|g
##|##
li|li4|g
descovri|descovri|g
son|son1|g
cuor|cuor|g
et|et|g
##|##
puis|puis|g
li|li4|g
moustra|moustra|g
le|le|g
lit|lit1|g
##|##
jason|jason1|g
et|et|g
li|li4|g
commenda|commenda|g
qe|qe3|g
##|##
mult|mult|g
cojement|cojement|g
et|et|g
à_selee|à_selee|g
ja|ja|g
##|##
alast|alast|g
et|et|g
le|le4|g
preïst|preïst|g
por|por|g
##|##
la|la|g
main|main|g
et|et|g
le|le4|g
menast|menast|g
##|##
à|à|g
son|son1|g
lit|lit1|g
.|.|g
coment|coment|g
##|##
la|la|g
maestresse|maestresse|g
medea|medea|g
la|la1|g
consoilla|consoilla|g
##|##
qu’|qu’1|g
elle|elle|g
deüst|deüst|g
.|.|g
la|la|g
##|##
maestresse|maestresse|g
li|li4|g
respondi|respondi|g
en|en|g
tel|tel6|g
##|##
mainere|mainere|g
:|:|g
"|"||g
dame|dame|g
,|,|g
je|je|g
##|##
ferai|ferai|g
vostre|vostre1|g
comandement|comandement|g
mes|mes|g
toute_fois|toute_fois|g
##|##
,|,|g
por|por|g
henor|henor|g
et|et|g
por|por|g
##|##
autesse|autesse|g
de|de|g
vos|vos|g
,|,|g
vos|vos|g
##|##
lou|lou|g
qe|qe3|g
vos|vos1|g
vos|vos|g
alïés|alïés|g
##|##
couchier|couchier|g
car|car|g
miels|miels|g
vaudra|vaudra|g
qe|qe3|g
##|##
jason|jason|g
vos|vos|g
truis|truis|g
chouchee|chouchee1|g
qe|qe3|g
##|##
non|non|g
"|"||g
.|.|g
medea|medea|g
li|li4|g
##|##
respondi|respondi|g
qe|qe3|g
ensi|ensi|g
fera|fera|g
elle|elle|g
##|##
.|.|g
tot|tot4|g
maintenant|maintenant|g
s’|s’|g
ala|ala1|g
##|##
medea|medea|g
couchier|couchier|g
en|en|g
un|un|g
lit|lit1|g
##|##
mervoilleus|mervoilleus1|g
le_qel|le_qel|g
estoit|estoit1|g
tot|tot|g
d’|d’|g
##|##
or|or1|g
et|et|g
d’|d’|g
argent|argent|g
,|,|g
##|##
li|li|g
poumel|poumel|g
et|et|g
li|li|g
limon|limon|g
##|##
dou|dou|g
lit|lit1|g
estoient|estoient3|g
mult|mult|g
soutilment|soutilment|g
##|##
hovrés|hovrés|g
d’|d’|g
or|or1|g
et|et|g
de|de|g
##|##
piere|piere1|g
presiouses|presiouses|g
com|com|g
de|de|g
cler|cler1|g
##|##
rubin|rubin|g
et|et|g
d’|d’|g
esmiraudes|esmiraudes|g
;|;|g
la|la|g
##|##
chouche|chouche|g
estoit|estoit1|g
mult|mult|g
riche|riche|g
et|et|g
##|##
belle|belle|g
,|,|g
covert|covert|g
de|de|g
drap|drap|g
##|##
de|de|g
soie|soie|g
à|à|g
or|or1|g
batus|batus|g
##|##
;|;|g
les|les|g
covertors|covertors|g
estoient|estoient|g
asés|asés|g
biau|biau2|g
##|##
et|et|g
riches|riches1|g
à|à|g
mervoilles|mervoilles1|g
;|;|g
lenciaus|lenciaus|g
##|##
et|et|g
horilliers|horilliers|g
et|et|g
tos|tos4|g
autres|autres|g
##|##
hornemens|hornemens|g
qe|qe|g
à|à|g
riche|riche3|g
lit|lit1|g
##|##
convenoit|convenoit|g
estoient|estoient1|g
en|en|g
celui|celui1|g
lit|lit1|g
##|##
.|.|g
tel|tel3|g
estoit|estoit|g
qe|qe3|g
à|à|g
##|##
celui|celui1|g
tenz|tenz|g
ne|ne|g
qeïsse|qeïsse|g
l_en|l_en|g
##|##
meillor|meillor1|g
trover|trover|g
.|.|g
coment|coment|g
la|la|g
##|##
maestresse|maestresse|g
mena|mena|g
jason|jason1|g
au|au|g
lit|lit1|g
##|##
medea|medea|g
.|.|g
quant|quant|g
medea|medea|g
fu|fu2|g
##|##
chouchee|chouchee|g
en|en|g
celui|celui1|g
riche|riche3|g
lit|lit1|g
##|##
ensi|ensi|g
com|com|g
je|je|g
vos|vos|g
ai|ai|g
##|##
conté|conté|g
,|,|g
qi|qi|g
adonc|adonc|g
la|la1|g
##|##
veïst|veïst|g
dire|dire|g
peüst|peüst|g
certainement|certainement|g
qi|qi1|g
##|##
bien|bien4|g
convenist|convenist|g
à|à|g
teu|teu3|g
damoiselle|damoiselle|g
##|##
teu|teu|g
lit|lit|g
por|por|g
sa|sa|g
biauté|biauté|g
##|##
.|.|g
sa|sa|g
maestresse|maestresse|g
ne|ne|g
demora|demora|g
##|##
plus|plus1|g
,|,|g
ais|ais|g
s’|s’|g
en|en2|g
##|##
ala|ala1|g
droit|droit|g
à_l’|à_l’|g
uis|uis|g
de_la|de_la|g
##|##
chanbre|chanbre|g
,|,|g
si|si|g
l’|l’5|g
ovri|ovri|g
##|##
mult|mult|g
soef|soef2|g
et|et|g
s’|s’|g
en|en2|g
##|##
oïsi|oïsi|g
fors|fors2|g
et|et|g
s’|s’|g
en|en2|g
##|##
vit|vit1|g
droit|droit|g
au|au|g
lit|lit1|g
jason|jason1|g
##|##
et|et|g
le|le4|g
prist|prist|g
por|por|g
la|la|g
##|##
main|main|g
mult|mult|g
soef|soef2|g
et|et|g
le|le4|g
##|##
trait|trait|g
à|à|g
soi|soi|g
.|.|g
jason|jason|g
##|##
ne|ne|g
dormoit|dormoit|g
mie|mie|g
adonc|adonc|g
;|;|g
tantost_q’|tantost_q’|g
##|##
il|il|g
senti|senti|g
la|la|g
dame|dame|g
venir|venir|g
##|##
qi|qi|g
por|por|g
la|la|g
main|main|g
le|le4|g
##|##
prist|prist|g
,|,|g
il|il|g
se|se|g
leva|leva|g
##|##
maintenant|maintenant|g
et|et|g
s’|s’|g
afubla|afubla|g
de|de|g
##|##
son|son1|g
mantel|mantel1|g
et|et|g
s’|s’|g
en|en2|g
##|##
ala|ala1|g
avec|avec|g
la|la|g
dame|dame|g
jusqe_en|jusqe_en|g
##|##
chabre|chabre|g
,|,|g
là_où|là_où|g
la|la|g
damoiselle|damoiselle|g
##|##
medea|medea|g
estoit|estoit|g
.|.|g
quant|quant|g
il|il1|g
##|##
furent|furent|g
de_denz|de_denz|g
la|la|g
chanbre|chanbre|g
,|,|g
##|##
elle|elle|g
le|le4|g
mena|mena|g
au|au|g
lit|lit1|g
##|##
là_où|là_où|g
la|la|g
damoiselle|damoiselle|g
estoit|estoit|g
.|.|g
##|##
de_denz|de_denz|g
la|la|g
chanbre|chanbre|g
avoit|avoit1|g
mult|mult|g
##|##
grant|grant4|g
clartés|clartés|g
et|et|g
mult|mult|g
grant|grant4|g
##|##
luminaire|luminaire|g
,|,|g
car|car|g
mult|mult|g
i|i|g
##|##
avoit|avoit1|g
grant|grant4|g
clartés|clartés|g
de|de|g
sierges|sierges|g
##|##
alumés|alumés|g
.|.|g
et|et|g
quant|quant|g
jason|jason|g
##|##
fu|fu2|g
au|au|g
lit|lit1|g
venus|venus|g
,|,|g
##|##
il|il|g
ne|ne|g
fu|fu1|g
mie|mie|g
esbaïs|esbaïs|g
##|##
ni|ni|g
espaontés|espaontés|g
:|:|g
il|il|g
prist|prist|g
le|le|g
##|##
covertor|covertor|g
,|,|g
si|si|g
le|le4|g
soleva|soleva|g
##|##
mult|mult|g
soef|soef2|g
et|et|g
se|se|g
mist|mist1|g
##|##
de_lés|de_lés|g
la|la|g
damoiselle|damoiselle|g
.|.|g
elle|elle|g
##|##
a|a2|g
mult|mult|g
bien|bien4|g
senti|senti1|g
tot_ce_que|tot_ce_que|g
##|##
jason|jason|g
a|a2|g
fet|fet|g
mes|mes|g
de|de|g
##|##
dormir|dormir|g
se|se|g
fignoit|fignoit|g
.|.|g
mes|mes|g
##|##
quant|quant|g
elle|elle|g
senti|senti|g
entrer|entrer|g
jason|jason1|g
##|##
delés|delés|g
li|li4|g
,|,|g
elle|elle|g
se|se|g
##|##
torna|torna|g
devers|devers|g
lui|lui|g
mult|mult|g
vergogneuse|vergogneuse|g
##|##
:|:|g
"|"||g
vasal|vasal|g
,|,|g
fist|fist|g
elle|elle|g
##|##
,|,|g
qi|qi4|g
t’|t’|g
a|a2|g
isi|isi|g
##|##
conduit|conduit|g
?|?|g
"|"||g
.|.|g
"|"||g
dame|dame|g
##|##
,|,|g
fist|fist|g
il|il|g
,|,|g
la|la|g
##|##
vostre|vostre2|g
amor|amor|g
et|et|g
la|la|g
vostre|vostre2|g
##|##
maestresse|maestresse|g
seulement|seulement|g
,|,|g
car|car|g
la|la|g
##|##
vostre|vostre2|g
amor|amor|g
m’|m’|g
a|a2|g
en|en|g
##|##
vostre|vostre2|g
prison|prison|g
mis|mis|g
.|.|g
si|si|g
##|##
vos|vos|g
pri|pri|g
,|,|g
dame|dame|g
,|,|g
##|##
q’|q’1|g
il|il|g
ne|ne|g
m’|m’|g
en|en2|g
##|##
soit|soit|g
de|de|g
pis|pis|g
car|car|g
je|je|g
##|##
serai|serai|g
vostre|vostre|g
chevaliers|chevaliers2|g
tot|tot3|g
le|le|g
##|##
jor|jor|g
de|de|g
ma|ma|g
vie|vie|g
sans|sans|g
##|##
rienz|rienz|g
fauser|fauser|g
.|.|g
si|si|g
ferai|ferai|g
##|##
li|li|g
vostre|vostre1|g
commandement|commandement|g
et|et|g
li|li|g
##|##
vostre|vostre1|g
plaisir|plaisir|g
à|à|g
tot|tot3|g
mon|mon1|g
##|##
vivant|vivant1|g
"|"||g
.|.|g
de|de|g
se|se4|g
##|##
meïsmes|meïsmes3|g
.|.|g
quant|quant|g
medea|medea|g
la|la|g
##|##
saje|saje3|g
hot|hot|g
entendu|entendu1|g
ce_qe|ce_qe|g
jason|jason|g
##|##
li|li4|g
ofroit|ofroit|g
de|de|g
soi|soi|g
,|,|g
##|##
elle|elle|g
respondi|respondi|g
et|et|g
dist|dist|g
:|:|g
"|"||g
##|##
biau|biau|g
dous|dous1|g
amis|amis|g
,|,|g
grant|grant4|g
##|##
chouse|chouse|g
m’|m’|g
alés|alés2|g
hofrant|hofrant|g
se|se2|g
##|##
vos|vos1|g
ensi|ensi|g
le|le6|g
me|me|g
fesois|fesois|g
##|##
à|à|g
bone|bone|g
fois|fois1|g
com|com|g
vos|vos1|g
##|##
m’|m’|g
avés|avés|g
dit|dit1|g
.|.|g
mes|mes|g
##|##
por_ce_qe|por_ce_qe|g
maintes|maintes3|g
dames|dames|g
et|et|g
damoiselles|damoiselles|g
##|##
sont|sont3|g
esté|esté2|g
por|por|g
maint|maint1|g
chevalier|chevalier1|g
##|##
deceües|deceües|g
,|,|g
si|si|g
vos|vos|g
di|di|g
##|##
qe|qe3|g
je|je|g
vuoil|vuoil|g
de|de|g
ce|ce1|g
##|##
bone|bone|g
seürtance|seürtance|g
avoir|avoir|g
por_ce_qe|por_ce_qe|g
je|je|g
##|##
ne|ne|g
soie|soie1|g
engignee|engignee|g
"|"||g
.|.|g
##|##
"|"||g
dame|dame|g
,|,|g
fist|fist|g
jason|jason|g
##|##
,|,|g
à|à|g
vostre|vostre1|g
plaisir|plaisir|g
soit|soit|g
##|##
"|"||g
.|.|g
adonc|adonc|g
se|se|g
vesti|vesti1|g
##|##
medea|medea|g
une|une|g
vaire|vaire|g
pellisse|pellisse|g
sor|sor|g
##|##
sa|sa|g
chemise|chemise|g
,|,|g
puis|puis|g
se|se|g
##|##
lieva|lieva|g
de|de|g
son|son1|g
lit|lit1|g
,|,|g
##|##
si|si|g
aporta|aporta|g
une|une|g
imaje|imaje|g
fete|fete2|g
##|##
à_la|à_la|g
senblance|senblance|g
de|de|g
jupiter|jupiter|g
son|son1|g
##|##
diex|diex3|g
:|:|g
"|"||g
jason|jason|g
,|,|g
fist|fist|g
##|##
elle|elle|g
,|,|g
vos|vos1|g
me|me|g
jurerés|jurerés|g
##|##
sor_le|sor_le|g
diex|diex3|g
jupiter|jupiter|g
ho|ho|g
vostre|vostre2|g
##|##
destre|destre|g
main|main|g
qe|qe3|g
vos|vos1|g
me|me|g
##|##
prerés|prerés|g
à|à|g
vostre|vostre2|g
feme|feme|g
espouse|espouse|g
##|##
,|,|g
et|et|g
foi|foi|g
et|et|g
loulté|loulté|g
##|##
me|me|g
terrés|terrés|g
sans|sans|g
rienz|rienz|g
fauser|fauser|g
##|##
ni|ni|g
mentir|mentir|g
tant_com|tant_com|g
je|je|g
vos|vos|g
##|##
terrai|terrai|g
à|à|g
seignor|seignor|g
et|et|g
vos|vos|g
##|##
portrai|portrai|g
foi|foi|g
et|et|g
droite|droite|g
loiauté|loiauté|g
##|##
"|"||g
.|.|g
jason|jason|g
sans|sans|g
plus|plus1|g
##|##
targier|targier|g
fist|fist2|g
le|le|g
sairement|sairement|g
tot|tot|g
##|##
ensi|ensi|g
com|com|g
elle|elle|g
le|le4|g
sot|sot|g
##|##
deviser|deviser|g
et|et|g
comander|comander|g
.|.|g
mes|mes|g
##|##
selonc|selonc|g
qe|qe1|g
nos|nos|g
lison|lison|g
,|,|g
##|##
il|il|g
li|li4|g
menti|menti|g
de|de|g
