FORMA|KEY|SIGL
mult|mult|v
grief|grief|v
as|as|v
autres|autres5|v
##|##
sont|sont1|v
à|à|v
moi|moi|v
mult|mult|v
legieres|legieres|v
##|##
.|.|v
ce|ce2|v
tu|tu|v
ce|ce1|v
me|me|v
##|##
vuois|vuois|v
afier|afier|v
et|et|v
prometre|prometre|v
,|,|v
##|##
si|si|v
le|le6|v
me|me|v
di|di1|v
,|,|v
##|##
sans|sans|v
rienz|rienz|v
celer|celer|v
de|de|v
ton|ton|v
##|##
coraje|coraje|v
"|"||v
.|.|v
coment|coment|v
jason|jason|v
##|##
hotroia|hotroia|v
à|à|v
medea|medea|v
à|à|v
faire|faire|v
##|##
son|son1|v
conmandement|conmandement|v
en|en|v
bone|bone|v
foi|foi|v
##|##
.|.|v
"|"||v
dame|dame|v
,|,|v
fist|fist|v
##|##
jason|jason|v
,|,|v
qe|qe2|v
vos|vos|v
doi|doi1|v
##|##
je|je|v
dire|dire|v
?|?|v
je|je|v
sui|sui1|v
tot|tot4|v
##|##
prest|prest|v
de|de|v
vostre|vostre1|v
comandement|comandement|v
fer|fer1|v
##|##
et|et|v
aconplir|aconplir|v
à|à|v
toute|toute|v
vostre|vostre2|v
##|##
devise|devise|v
:|:|v
si|si|v
vos|vos|v
jurerai|jurerai|v
sor|sor|v
##|##
tos|tos1|v
les|les|v
diex|diex|v
de|de|v
ma|ma|v
##|##
loi|loi|v
foi|foi|v
et|et|v
loiauté|loiauté|v
tenir|tenir|v
##|##
si|si|v
vos|vos|v
esposerai|esposerai|v
à|à|v
feme|feme|v
##|##
droituriere|droituriere|v
et|et|v
loial|loial|v
,|,|v
et|et|v
##|##
ensi|ensi|v
vos|vos|v
terrai|terrai|v
tout|tout|v
le|le|v
##|##
jor|jor|v
de|de|v
ma|ma|v
vie|vie|v
.|.|v
##|##
aprés|aprés1|v
vos|vos|v
enmerra|enmerra|v
en|en|v
ma|ma|v
##|##
contree|contree|v
là_où|là_où|v
vos|vos1|v
serés|serés1|v
honoree|honoree|v
##|##
et|et|v
cherie|cherie|v
de|de|v
tous|tous|v
les|les|v
##|##
aus|aus1|v
barons|barons3|v
qi|qi|v
i|i|v
sont|sont|v
##|##
et|et|v
de|de|v
tot|tot1|v
les|les|v
chevaliers|chevaliers3|v
##|##
ensement|ensement|v
des|des1|v
autre|autre5|v
dames|dames|v
et|et|v
##|##
damoiselles|damoiselles|v
qi|qi|v
i|i|v
sont|sont|v
"|"||v
##|##
.|.|v
adonc|adonc|v
respondi|respondi|v
medea|medea|v
et|et|v
##|##
dist|dist|v
:|:|v
"|"||v
jason|jason|v
,|,|v
mult|mult|v
##|##
m’|m’|v
est|est1|v
bel|bel2|v
de_se_qe|de_se_qe|v
tu|tu|v
##|##
m’|m’|v
ais|ais4|v
respondus|respondus|v
car|car|v
dit|dit1|v
##|##
m’|m’|v
avés|avés|v
vostre|vostre1|v
coraje|coraje|v
apertement|apertement|v
##|##
,|,|v
ce|ce|v
me|me|v
semble|semble|v
.|.|v
##|##
vos|vos1|v
remandrés|remandrés|v
en_si|en_si|v
tant_qe|tant_qe|v
mon|mon|v
##|##
pere|pere|v
sera|sera2|v
couchés|couchés|v
,|,|v
adonc|adonc|v
##|##
vos|vos|v
mandrai|mandrai|v
à|à|v
querre|querre|v
en|en|v
##|##
ma|ma|v
chanbre|chanbre|v
,|,|v
là_où|là_où|v
vos|vos1|v
##|##
verrés|verrés|v
sans|sans|v
nulle|nulle|v
autre|autre4|v
conpaignie|conpaignie|v
##|##
;|;|v
et|et|v
en_luec|en_luec|v
mi|mi|v
ferés|ferés|v
cele|cele|v
##|##
seürtance|seürtance|v
qe|qe1|v
je|je|v
voudrai|voudrai|v
.|.|v
##|##
et|et|v
quant|quant|v
la|la|v
seürté|seürté|v
m’|m’|v
##|##
avrés|avrés|v
fete|fete|v
,|,|v
adonc|adonc|v
vos|vos|v
##|##
dirai|dirai|v
com|com|v
vos|vos1|v
esploiterés|esploiterés|v
dou|dou|v
##|##
buef|buef1|v
et|et|v
dou|dou|v
serpent|serpent1|v
,|,|v
##|##
et|et|v
coment|coment|v
les|les|v
buef|buef3|v
amanserés|amanserés|v
##|##
et|et|v
vaincrés|vaincrés|v
le|le|v
serpent|serpent1|v
à_tot|à_tot|v
##|##
vostre|vostre1|v
plaisir|plaisir|v
"|"||v
.|.|v
"|"||v
##|##
dame|dame|v
,|,|v
fist|fist|v
jason|jason|v
,|,|v
##|##
je|je|v
sui|sui1|v
aparoillé|aparoillé|v
et|et|v
prest|prest|v
##|##
de|de|v
faire|faire|v
vostre|vostre1|v
commandament|commandament|v
et|et|v
##|##
vostre|vostre2|v
volonté|volonté|v
à_tot|à_tot|v
mon|mon1|v
poïr|poïr|v
##|##
.|.|v
mes|mes|v
je|je|v
vos|vos|v
pri|pri|v
##|##
que|que|v
vos|vos1|v
m’|m’|v
asenés|asenés|v
coment|coment|v
##|##
je|je|v
puisse|puisse|v
à|à|v
ma|ma|v
chanbre|chanbre|v
##|##
venir|venir|v
por_ce_qe|por_ce_qe|v
je|je|v
ne|ne|v
savroie|savroie|v
##|##
dont|dont|v
aler|aler|v
"|"||v
.|.|v
"|"||v
##|##
ne|ne|v
vos|vos|v
chaille|chaille|v
de|de|v
ce|ce1|v
##|##
penser|penser|v
,|,|v
fist|fist|v
medea|medea|v
,|,|v
##|##
car|car|v
je|je|v
vos|vos|v
envoierai|envoierai|v
qerre|qerre|v
##|##
por|por|v
tel|tel4|v
qi|qi|v
bien|bien4|v
vos|vos|v
##|##
i|i|v
savra|savra|v
mener|mener|v
et|et|v
conduire|conduire|v
##|##
"|"||v
.|.|v
atant|atant|v
se|se|v
parti|parti|v
##|##
medea|medea|v
et|et|v
s’|s’|v
en|en2|v
ala|ala1|v
##|##
en|en|v
sa|sa|v
chanbre|chanbre|v
mult|mult|v
alegre|alegre3|v
##|##
et|et|v
joiant|joiant|v
car|car|v
avis|avis|v
li|li2|v
##|##
est|est|v
qe|qe3|v
hor|hor|v
avra|avra1|v
elle|elle|v
##|##
ses|ses1|v
desiriers|desiriers1|v
aconplis|aconplis1|v
.|.|v
mult|mult|v
##|##
a|a|v
grant|grant4|v
joie|joie|v
et|et|v
mult|mult|v
##|##
a|a|v
grant|grant4|v
laësse|laësse|v
car|car|v
tos|tos|v
##|##
li|li|v
cuor|cuor1|v
li|li4|v
tresaute|tresaute|v
de_denz|de_denz|v
##|##
son|son1|v
ventre|ventre|v
de|de|v
la|la|v
grant|grant4|v
##|##
joie|joie|v
q’|q’|v
elle|elle|v
en|en2|v
a|a|v
##|##
.|.|v
mult|mult|v
li|li4|v
est|est|v
tart|tart1|v
##|##
qe|qe3|v
la|la|v
nuit|nuit|v
soit|soit1|v
venue|venue1|v
##|##
et|et|v
qe|qe3|v
li|li|v
jor|jor1|v
soit|soit1|v
##|##
alés|alés3|v
,|,|v
sovent|sovent|v
regarde|regarde|v
le|le|v
##|##
soleil|soleil|v
car|car|v
mult|mult|v
li|li4|v
est|est|v
##|##
tart|tart1|v
q’|q’1|v
il|il|v
aille|aille|v
aval|aval|v
##|##
,|,|v
mult|mult|v
li|li4|v
grieve|grieve|v
q’|q’1|v
##|##
il|il|v
tant|tant|v
demore|demore1|v
car|car|v
mult|mult|v
##|##
la|la1|v
guie|guie|v
et|et|v
destrain|destrain|v
fin|fin|v
##|##
amor|amor1|v
,|,|v
celui|celui2|v
qe|qe|v
mult|mult|v
##|##
grant|grant5|v
merveilles|merveilles|v
fait|fait1|v
penser|penser|v
et|et|v
##|##
fer|fer1|v
.|.|v
et|et|v
quant|quant|v
la|la|v
##|##
nuit|nuit|v
fui|fui|v
venue|venue1|v
,|,|v
nen|nen|v
##|##
ot|ot1|v
por_ce|por_ce|v
medea|medea|v
tot|tot2|v
ses|ses2|v
##|##
volontés|volontés|v
aconplies|aconplies|v
car|car|v
la|la|v
sale|sale|v
##|##
estoit|estoit1|v
toute|toute|v
ploine|ploine|v
de|de|v
genz|genz|v
##|##
qi|qi|v
velloient|velloient|v
et|et|v
parloient|parloient|v
,|,|v
##|##
les_qels|les_qels|v
je|je|v
cuit|cuit|v
qe|qe3|v
,|,|v
##|##
c’|c’|v
il|il2|v
fust|fust1|v
à|à|v
sa|sa|v
##|##
volonté|volonté|v
,|,|v
il|il1|v
dormisent|dormisent|v
tos|tos4|v
##|##
mult|mult|v
fermement|fermement|v
.|.|v
coment|coment|v
medea|medea|v
##|##
descovri|descovri|v
son|son1|v
cuor|cuor|v
à|à|v
sa|sa|v
##|##
maestresse|maestresse|v
et|et|v
la|la1|v
manda|manda|v
querre|querre|v
##|##
jason|jason1|v
.|.|v
medea|medea|v
vint|vint|v
à|à|v
##|##
li|li|v
us|us|v
de|de|v
la|la|v
chabre|chabre|v
##|##
et|et|v
comensa|comensa|v
à|à|v
escouter|escouter|v
se|se2|v
##|##
les|les1|v
genz|genz|v
parloient|parloient|v
encore|encore|v
d’|d’|v
##|##
aler|aler1|v
dormir|dormir|v
,|,|v
mes|mes|v
elle|elle1|v
##|##
ne|ne|v
tenoient|tenoient|v
encore|encore|v
nulle|nulle|v
paroulle|paroulle|v
##|##
.|.|v
"|"||v
ha_las|ha_las|v
,|,|v
fet|fet2|v
##|##
elle|elle|v
,|,|v
coment|coment|v
ceste|ceste1|v
genz|genz|v
##|##
veillent|veillent|v
encore|encore|v
tos|tos4|v
:|:|v
je|je|v
ne|ne|v
##|##
cuit|cuit|v
q’|q’1|v
il|il1|v
aillent|aillent|v
jamés|jamés|v
##|##
dormir|dormir|v
car|car|v
il|il2|v
est|est3|v
ja|ja|v
##|##
demie|demie|v
nuit|nuit|v
passee|passee|v
ne|ne1|v
ne|ne|v
##|##
s’|s’1|v
en|en2|v
vont|vont|v
ni|ni|v
ne|ne|v
##|##
feront|feront|v
il|il1|v
,|,|v
se|se4|v
cuit|cuit|v
##|##
,|,|v
jusqe|jusqe|v
le|le|v
jor|jor|v
"|"||v
##|##
.|.|v
et|et|v
qant|qant|v
elle|elle|v
a|a2|v
##|##
ensi|ensi|v
une|une|v
grant|grant4|v
piece|piece|v
demoré|demoré|v
##|##
ensi|ensi|v
com|com|v
dit|dit1|v
vos|vos|v
ai|ai|v
##|##
,|,|v
elle|elle|v
comensa|comensa|v
à|à|v
parler|parler|v
##|##
à|à|v
soi|soi|v
meïsmes|meïsmes4|v
en|en|v
tel|tel6|v
##|##
mainiere|mainiere|v
:|:|v
"|"||v
las|las|v
,|,|v
fet|fet2|v
##|##
elle|elle|v
,|,|v
folle|folle|v
chouse|chouse|v
qe|qe1|v
##|##
as|as2|v
tu|tu|v
fait|fait|v
qe|qe3|v
si|si|v
##|##
abandoneement|abandoneement|v
es|es1|v
en|en|v
amer|amer|v
cheüe|cheüe|v
##|##
et|et|v
si|si|v
follement|follement|v
.|.|v
cert|cert|v
##|##
,|,|v
mult|mult|v
me|me|v
doit|doit|v
jason|jason|v
##|##
à|à|v
folle|folle1|v
tenir|tenir|v
puis_qe|puis_qe|v
je|je|v
##|##
me|me|v
sui|sui3|v
si|si|v
legierement|legierement|v
abandonee|abandonee|v
##|##
à|à|v
li|li2|v
amer|amer|v
.|.|v
aprés|aprés1|v
##|##
me|me|v
sui|sui3|v
ensi|ensi|v
arestee|arestee|v
,|,|v
##|##
ne|ne|v
sai|sai|v
por_qoi|por_qoi|v
.|.|v
et|et|v
##|##
coment|coment|v
?|?|v
ne|ne|v
cuit|cuit|v
je|je|v
qe|qe3|v
##|##
jason|jason|v
viegne|viegne|v
à|à|v
moi|moi|v
sanz|sanz|v
##|##
isi|isi|v
demorer|demorer|v
?|?|v
certes|certes|v
,|,|v
si|si2|v
##|##
vendra|vendra|v
tot_maintenant_qe|tot_maintenant_qe|v
je|je|v
le|le4|v
mandrai|mandrai|v
##|##
qerre|qerre|v
"|"||v
.|.|v
lor|lor3|v
se|se|v
##|##
parti|parti|v
medea|medea|v
de_l’|de_l’|v
uis|uis|v
de_la|de_la|v
##|##
chanbre|chanbre|v
,|,|v
si|si|v
s’|s’|v
ala|ala1|v
##|##
jeter|jeter|v
en|en|v
son|son1|v
lit|lit1|v
mes|mes|v
##|##
poi|poi|v
i|i|v
demora|demora|v
por_ce_qe|por_ce_qe|v
amor|amor1|v
##|##
ne|ne|v
li|li4|v
soufre|soufre|v
repos|repos|v
avoir|avoir|v
##|##
.|.|v
elle|elle|v
se|se|v
leva|leva|v
maintenant|maintenant|v
##|##
,|,|v
si|si|v
ala|ala2|v
hovrir|hovrir|v
une|une|v
##|##
fenestre|fenestre|v
por|por|v
la|la|v
lune|lune|v
regarder|regarder|v
##|##
,|,|v
si|si|v
vit|vit|v
q’|q’1|v
elle|elle|v
##|##
estoit|estoit3|v
ja|ja|v
levee|levee|v
.|.|v
adonc|adonc|v
##|##
li|li4|v
crut|crut|v
et|et|v
doubla|doubla|v
amor|amor1|v
##|##
et|et|v
son|son|v
desiriers|desiriers|v
ausi|ausi|v
car|car|v
##|##
bien|bien4|v
connut|connut|v
qe|qe3|v
demie|demie|v
nuit|nuit|v
##|##
estoit|estoit3|v
passee|passee|v
.|.|v
lors|lors1|v
clost|clost|v
##|##
la|la|v
fenestre|fenestre|v
et|et|v
s’|s’|v
en|en2|v
##|##
vint|vint|v
à_l’|à_l’|v
uis|uis|v
de|de|v
la|la|v
##|##
chanbre|chanbre|v
arieres|arieres|v
,|,|v
si|si|v
comensa|comensa|v
##|##
à|à|v
penser|penser|v
tos|tos3|v
en_estant|en_estant|v
mult|mult|v
##|##
pensive|pensive|v
et|et|v
mult|mult|v
paile|paile|v
.|.|v
##|##
adonc|adonc|v
prime|prime|v
connut|connut|v
qe|qe3|v
la|la|v
##|##
noise|noise|v
estoit|estoit3|v
alee|alee|v
dormir|dormir|v
;|;|v
si|si|v
##|##
vit|vit|v
le|le|v
chanberlene|chanberlene|v
son|son1|v
pere|pere1|v
##|##
qi|qi|v
fesoit|fesoit|v
les|les|v
lis|lis|v
,|,|v
##|##
lor|lor3|v
pensa|pensa|v
elle|elle|v
qe|qe3|v
desoremés|desoremés|v
##|##
iront|iront|v
il|il1|v
tost|tost|v
dormir|dormir|v
.|.|v
##|##
si|si|v
comensa|comensa|v
à|à|v
aler|aler|v
por|por|v
##|##
la|la|v
chambre|chambre|v
par|par|v
un|un|v
partuis|partuis|v
##|##
regarder|regarder|v
.|.|v
tant|tant|v
ala|ala|v
et|et|v
##|##
tant|tant|v
vint|vint|v
en|en|v
tel|tel6|v
mainere|mainere|v
##|##
qe|qe3|v
toute|toute|v
la|la|v
cort|cort|v
fu|fu2|v
##|##
chouchee|chouchee|v
.|.|v
et|et|v
quant|quant|v
medea|medea|v
##|##
vit|vit|v
ce|ce1|v
,|,|v
elle|elle|v
ala|ala|v
##|##
à|à|v
une|une|v
sien|sien1|v
maestresse|maestresse|v
et|et|v
##|##
li|li4|v
descovri|descovri|v
son|son1|v
cuor|cuor|v
et|et|v
##|##
puis|puis|v
li|li4|v
moustra|moustra|v
le|le|v
lit|lit1|v
##|##
jason|jason1|v
et|et|v
li|li4|v
commenda|commenda|v
qe|qe3|v
##|##
mult|mult|v
cojement|cojement|v
et|et|v
à_selee|à_selee|v
ja|ja|v
##|##
alast|alast|v
et|et|v
le|le4|v
preïst|preïst|v
por|por|v
##|##
la|la|v
main|main|v
et|et|v
le|le4|v
menast|menast|v
##|##
à|à|v
son|son1|v
lit|lit1|v
.|.|v
coment|coment|v
##|##
la|la|v
maestresse|maestresse|v
medea|medea|v
la|la1|v
consoilla|consoilla|v
##|##
qu’|qu’1|v
elle|elle|v
deüst|deüst|v
.|.|v
la|la|v
##|##
maestresse|maestresse|v
li|li4|v
respondi|respondi|v
en|en|v
tel|tel6|v
##|##
mainere|mainere|v
:|:|v
"|"||v
dame|dame|v
,|,|v
je|je|v
##|##
ferai|ferai|v
vostre|vostre1|v
comandement|comandement|v
mes|mes|v
toute_fois|toute_fois|v
##|##
,|,|v
por|por|v
henor|henor|v
et|et|v
por|por|v
##|##
autesse|autesse|v
de|de|v
vos|vos|v
,|,|v
vos|vos|v
##|##
lou|lou|v
qe|qe3|v
vos|vos1|v
vos|vos|v
alïés|alïés|v
##|##
couchier|couchier|v
car|car|v
miels|miels|v
vaudra|vaudra|v
qe|qe3|v
##|##
jason|jason|v
vos|vos|v
truis|truis|v
chouchee|chouchee1|v
qe|qe3|v
##|##
non|non|v
"|"||v
.|.|v
medea|medea|v
li|li4|v
##|##
respondi|respondi|v
qe|qe3|v
ensi|ensi|v
fera|fera|v
elle|elle|v
##|##
.|.|v
tot|tot4|v
maintenant|maintenant|v
s’|s’|v
ala|ala1|v
##|##
medea|medea|v
couchier|couchier|v
en|en|v
un|un|v
lit|lit1|v
##|##
mervoilleus|mervoilleus1|v
le_qel|le_qel|v
estoit|estoit1|v
tot|tot|v
d’|d’|v
##|##
or|or1|v
et|et|v
d’|d’|v
argent|argent|v
,|,|v
##|##
li|li|v
poumel|poumel|v
et|et|v
li|li|v
limon|limon|v
##|##
dou|dou|v
lit|lit1|v
estoient|estoient3|v
mult|mult|v
soutilment|soutilment|v
##|##
hovrés|hovrés|v
d’|d’|v
or|or1|v
et|et|v
de|de|v
##|##
piere|piere1|v
presiouses|presiouses|v
com|com|v
de|de|v
cler|cler1|v
##|##
rubin|rubin|v
et|et|v
d’|d’|v
esmiraudes|esmiraudes|v
;|;|v
la|la|v
##|##
chouche|chouche|v
estoit|estoit1|v
mult|mult|v
riche|riche|v
et|et|v
##|##
belle|belle|v
,|,|v
covert|covert|v
de|de|v
drap|drap|v
##|##
de|de|v
soie|soie|v
à|à|v
or|or1|v
batus|batus|v
##|##
;|;|v
les|les|v
covertors|covertors|v
estoient|estoient|v
asés|asés|v
biau|biau2|v
##|##
et|et|v
riches|riches1|v
à|à|v
mervoilles|mervoilles1|v
;|;|v
lenciaus|lenciaus|v
##|##
et|et|v
horilliers|horilliers|v
et|et|v
tos|tos4|v
autres|autres|v
##|##
hornemens|hornemens|v
qe|qe|v
à|à|v
riche|riche3|v
lit|lit1|v
##|##
convenoit|convenoit|v
estoient|estoient1|v
en|en|v
celui|celui1|v
lit|lit1|v
##|##
.|.|v
tel|tel3|v
estoit|estoit|v
qe|qe3|v
à|à|v
##|##
celui|celui1|v
tenz|tenz|v
ne|ne|v
qeïsse|qeïsse|v
l_en|l_en|v
##|##
meillor|meillor1|v
trover|trover|v
.|.|v
coment|coment|v
la|la|v
##|##
maestresse|maestresse|v
mena|mena|v
jason|jason1|v
au|au|v
lit|lit1|v
##|##
medea|medea|v
.|.|v
quant|quant|v
medea|medea|v
fu|fu2|v
##|##
chouchee|chouchee|v
en|en|v
celui|celui1|v
riche|riche3|v
lit|lit1|v
##|##
ensi|ensi|v
com|com|v
je|je|v
vos|vos|v
ai|ai|v
##|##
conté|conté|v
,|,|v
qi|qi|v
adonc|adonc|v
la|la1|v
##|##
veïst|veïst|v
dire|dire|v
peüst|peüst|v
certainement|certainement|v
qi|qi1|v
##|##
bien|bien4|v
convenist|convenist|v
à|à|v
teu|teu3|v
damoiselle|damoiselle|v
##|##
teu|teu|v
lit|lit|v
por|por|v
sa|sa|v
biauté|biauté|v
##|##
.|.|v
sa|sa|v
maestresse|maestresse|v
ne|ne|v
demora|demora|v
##|##
plus|plus1|v
,|,|v
ais|ais|v
s’|s’|v
en|en2|v
##|##
ala|ala1|v
droit|droit|v
à_l’|à_l’|v
uis|uis|v
de_la|de_la|v
##|##
chanbre|chanbre|v
,|,|v
si|si|v
l’|l’5|v
ovri|ovri|v
##|##
mult|mult|v
soef|soef2|v
et|et|v
s’|s’|v
en|en2|v
##|##
oïsi|oïsi|v
fors|fors2|v
et|et|v
s’|s’|v
en|en2|v
##|##
vit|vit1|v
droit|droit|v
au|au|v
lit|lit1|v
jason|jason1|v
##|##
et|et|v
le|le4|v
prist|prist|v
por|por|v
la|la|v
##|##
main|main|v
mult|mult|v
soef|soef2|v
et|et|v
le|le4|v
##|##
trait|trait|v
à|à|v
soi|soi|v
.|.|v
jason|jason|v
##|##
ne|ne|v
dormoit|dormoit|v
mie|mie|v
adonc|adonc|v
;|;|v
tantost_q’|tantost_q’|v
##|##
il|il|v
senti|senti|v
la|la|v
dame|dame|v
venir|venir|v
##|##
qi|qi|v
por|por|v
la|la|v
main|main|v
le|le4|v
##|##
prist|prist|v
,|,|v
il|il|v
se|se|v
leva|leva|v
##|##
maintenant|maintenant|v
et|et|v
s’|s’|v
afubla|afubla|v
de|de|v
##|##
son|son1|v
mantel|mantel1|v
et|et|v
s’|s’|v
en|en2|v
##|##
ala|ala1|v
avec|avec|v
la|la|v
dame|dame|v
jusqe_en|jusqe_en|v
##|##
chabre|chabre|v
,|,|v
là_où|là_où|v
la|la|v
damoiselle|damoiselle|v
##|##
medea|medea|v
estoit|estoit|v
.|.|v
quant|quant|v
il|il1|v
##|##
furent|furent|v
de_denz|de_denz|v
la|la|v
chanbre|chanbre|v
,|,|v
##|##
elle|elle|v
le|le4|v
mena|mena|v
au|au|v
lit|lit1|v
##|##
là_où|là_où|v
la|la|v
damoiselle|damoiselle|v
estoit|estoit|v
.|.|v
##|##
de_denz|de_denz|v
la|la|v
chanbre|chanbre|v
avoit|avoit1|v
mult|mult|v
##|##
grant|grant4|v
clartés|clartés|v
et|et|v
mult|mult|v
grant|grant4|v
##|##
luminaire|luminaire|v
,|,|v
car|car|v
mult|mult|v
i|i|v
##|##
avoit|avoit1|v
grant|grant4|v
clartés|clartés|v
de|de|v
sierges|sierges|v
##|##
alumés|alumés|v
.|.|v
et|et|v
quant|quant|v
jason|jason|v
##|##
fu|fu2|v
au|au|v
lit|lit1|v
venus|venus|v
,|,|v
##|##
il|il|v
ne|ne|v
fu|fu1|v
mie|mie|v
esbaïs|esbaïs|v
##|##
ni|ni|v
espaontés|espaontés|v
:|:|v
il|il|v
prist|prist|v
le|le|v
##|##
covertor|covertor|v
,|,|v
si|si|v
le|le4|v
soleva|soleva|v
##|##
mult|mult|v
soef|soef2|v
et|et|v
se|se|v
mist|mist1|v
##|##
de_lés|de_lés|v
la|la|v
damoiselle|damoiselle|v
.|.|v
elle|elle|v
##|##
a|a2|v
mult|mult|v
bien|bien4|v
senti|senti1|v
tot_ce_que|tot_ce_que|v
##|##
jason|jason|v
a|a2|v
fet|fet|v
mes|mes|v
de|de|v
##|##
dormir|dormir|v
se|se|v
fignoit|fignoit|v
.|.|v
mes|mes|v
##|##
quant|quant|v
elle|elle|v
senti|senti|v
entrer|entrer|v
jason|jason1|v
##|##
delés|delés|v
li|li4|v
,|,|v
elle|elle|v
se|se|v
##|##
torna|torna|v
devers|devers|v
lui|lui|v
mult|mult|v
vergogneuse|vergogneuse|v
##|##
:|:|v
"|"||v
vasal|vasal|v
,|,|v
fist|fist|v
elle|elle|v
##|##
,|,|v
qi|qi4|v
t’|t’|v
a|a2|v
isi|isi|v
##|##
conduit|conduit|v
?|?|v
"|"||v
.|.|v
"|"||v
dame|dame|v
##|##
,|,|v
fist|fist|v
il|il|v
,|,|v
la|la|v
##|##
vostre|vostre2|v
amor|amor|v
et|et|v
la|la|v
vostre|vostre2|v
##|##
maestresse|maestresse|v
seulement|seulement|v
,|,|v
car|car|v
la|la|v
##|##
vostre|vostre2|v
amor|amor|v
m’|m’|v
a|a2|v
en|en|v
##|##
vostre|vostre2|v
prison|prison|v
mis|mis|v
.|.|v
si|si|v
##|##
vos|vos|v
pri|pri|v
,|,|v
dame|dame|v
,|,|v
##|##
q’|q’1|v
il|il|v
ne|ne|v
m’|m’|v
en|en2|v
##|##
soit|soit|v
de|de|v
pis|pis|v
car|car|v
je|je|v
##|##
serai|serai|v
vostre|vostre|v
chevaliers|chevaliers2|v
tot|tot3|v
le|le|v
##|##
jor|jor|v
de|de|v
ma|ma|v
vie|vie|v
sans|sans|v
##|##
rienz|rienz|v
fauser|fauser|v
.|.|v
si|si|v
ferai|ferai|v
##|##
li|li|v
vostre|vostre1|v
commandement|commandement|v
et|et|v
li|li|v
##|##
vostre|vostre1|v
plaisir|plaisir|v
à|à|v
tot|tot3|v
mon|mon1|v
##|##
vivant|vivant1|v
"|"||v
.|.|v
de|de|v
se|se4|v
##|##
meïsmes|meïsmes3|v
.|.|v
quant|quant|v
medea|medea|v
la|la|v
##|##
saje|saje3|v
hot|hot|v
entendu|entendu1|v
ce_qe|ce_qe|v
jason|jason|v
##|##
li|li4|v
ofroit|ofroit|v
de|de|v
soi|soi|v
,|,|v
##|##
elle|elle|v
respondi|respondi|v
et|et|v
dist|dist|v
:|:|v
"|"||v
##|##
biau|biau|v
dous|dous1|v
amis|amis|v
,|,|v
grant|grant4|v
##|##
chouse|chouse|v
m’|m’|v
alés|alés2|v
hofrant|hofrant|v
se|se2|v
##|##
vos|vos1|v
ensi|ensi|v
le|le6|v
me|me|v
fesois|fesois|v
##|##
à|à|v
bone|bone|v
fois|fois1|v
com|com|v
vos|vos1|v
##|##
m’|m’|v
avés|avés|v
dit|dit1|v
.|.|v
mes|mes|v
##|##
por_ce_qe|por_ce_qe|v
maintes|maintes3|v
dames|dames|v
et|et|v
damoiselles|damoiselles|v
##|##
sont|sont3|v
esté|esté2|v
por|por|v
maint|maint1|v
chevalier|chevalier1|v
##|##
deceües|deceües|v
,|,|v
si|si|v
vos|vos|v
di|di|v
##|##
qe|qe3|v
je|je|v
vuoil|vuoil|v
de|de|v
ce|ce1|v
##|##
bone|bone|v
seürtance|seürtance|v
avoir|avoir|v
por_ce_qe|por_ce_qe|v
je|je|v
##|##
ne|ne|v
soie|soie1|v
engignee|engignee|v
"|"||v
.|.|v
##|##
"|"||v
dame|dame|v
,|,|v
fist|fist|v
jason|jason|v
##|##
,|,|v
à|à|v
vostre|vostre1|v
plaisir|plaisir|v
soit|soit|v
##|##
"|"||v
.|.|v
adonc|adonc|v
se|se|v
vesti|vesti1|v
##|##
medea|medea|v
une|une|v
vaire|vaire|v
pellisse|pellisse|v
sor|sor|v
##|##
sa|sa|v
chemise|chemise|v
,|,|v
puis|puis|v
se|se|v
##|##
lieva|lieva|v
de|de|v
son|son1|v
lit|lit1|v
,|,|v
##|##
si|si|v
aporta|aporta|v
une|une|v
imaje|imaje|v
fete|fete2|v
##|##
à_la|à_la|v
senblance|senblance|v
de|de|v
jupiter|jupiter|v
son|son1|v
##|##
diex|diex3|v
:|:|v
"|"||v
jason|jason|v
,|,|v
fist|fist|v
##|##
elle|elle|v
,|,|v
vos|vos1|v
me|me|v
jurerés|jurerés|v
##|##
sor_le|sor_le|v
diex|diex3|v
jupiter|jupiter|v
ho|ho|v
vostre|vostre2|v
##|##
destre|destre|v
main|main|v
qe|qe3|v
vos|vos1|v
me|me|v
##|##
prerés|prerés|v
à|à|v
vostre|vostre2|v
feme|feme|v
espouse|espouse|v
##|##
,|,|v
et|et|v
foi|foi|v
et|et|v
loulté|loulté|v
##|##
me|me|v
terrés|terrés|v
sans|sans|v
rienz|rienz|v
fauser|fauser|v
##|##
ni|ni|v
mentir|mentir|v
tant_com|tant_com|v
je|je|v
vos|vos|v
##|##
terrai|terrai|v
à|à|v
seignor|seignor|v
et|et|v
vos|vos|v
##|##
portrai|portrai|v
foi|foi|v
et|et|v
droite|droite|v
loiauté|loiauté|v
##|##
"|"||v
.|.|v
jason|jason|v
sans|sans|v
plus|plus1|v
##|##
targier|targier|v
fist|fist2|v
le|le|v
sairement|sairement|v
tot|tot|v
##|##
ensi|ensi|v
com|com|v
elle|elle|v
le|le4|v
sot|sot|v
##|##
deviser|deviser|v
et|et|v
comander|comander|v
.|.|v
mes|mes|v
##|##
selonc|selonc|v
qe|qe1|v
nos|nos|v
lison|lison|v
,|,|v
##|##
il|il|v
li|li4|v
menti|menti|v
de|de|v
sa|sa|v
##|##
foi|foi|v
et|et|v
de|de|v
son|son1|v
